_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
899280615,3/3/2016 16:29:45,1912745954,3/3/2016 16:14:32,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""OK, you want to travel to City Hall, where do you wish to leave from?"",""result"":""yes""}","OK, you want to travel to City Hall, where do you wish to leave from?",,"inform(to_stop=""*STREET"")",yes i like to travel to *STOP,confirm: to_stop=City Hall; request: from_stop=?,confirm-request,yes i like to travel to City Hall
899280615,3/3/2016 19:21:01,1912869914,3/3/2016 19:16:42,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""Traveling to City Hall, what station are you coming from?"",""result"":""yes""}","Traveling to City Hall, what station are you coming from?",,"inform(to_stop=""*STREET"")",yes i like to travel to *STOP,confirm: to_stop=City Hall; request: from_stop=?,confirm-request,yes i like to travel to City Hall
899280616,3/3/2016 15:21:58,1912699116,3/3/2016 15:20:16,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take bus from where to Linwood"",""result"":""yes""}",take bus from where to Linwood,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Inwood, vehicle=bus",confirm,ride on the bus from delancey to Inwood
899280616,3/3/2016 19:33:14,1912876107,3/3/2016 19:30:36,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""Taking a bus to Inwood."",""result"":""yes""}",Taking a bus to Inwood.,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Inwood, vehicle=bus",confirm,ride on the bus from delancey to Inwood
899280616,3/3/2016 19:50:00,1912886676,3/3/2016 19:29:34,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""You want to ride the bus to Inwood?"",""result"":""yes""}",You want to ride the bus to Inwood?,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Inwood, vehicle=bus",confirm,ride on the bus from delancey to Inwood
899280618,3/4/2016 12:19:20,1913451325,3/4/2016 12:17:52,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, pm."",""result"":""yes""}","Yes, pm.",,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,ampm=pm,confirm,can i how about if i leave at *NUMBER pm
899280618,3/4/2016 12:29:56,1913455445,3/4/2016 12:28:37,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""at pm from where to where"",""result"":""yes""}",at pm from where to where,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,ampm=pm,confirm,can i how about if i leave at *NUMBER pm
899280618,3/4/2016 14:18:09,1913492963,3/4/2016 14:15:32,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""Leaving in the pm."",""result"":""yes""}",Leaving in the pm.,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,ampm=pm,confirm,can i how about if i leave at *NUMBER pm
899280619,3/4/2016 11:40:05,1913429119,3/4/2016 11:36:09,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""The line Q, subway going from Fulton Street to Dyckman Street from 2:18pm."",""result"":""yes""}","The line Q, subway going from Fulton Street to Dyckman Street from 2:18pm.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes i am leaving from *STOP and i would like to get to *STOP,"line=Q, vehicle=subway, from_stop=Fulton Street, departure_time=2:18pm, direction=Dyckman Street",reply,yes i am leaving from Fulton Street and i would like to get to Dyckman Street
899280619,3/4/2016 11:45:28,1913433438,3/4/2016 11:43:29,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take line Q subway at 2:18pm from fulton street dir dyckman street"",""result"":""yes""}",take line Q subway at 2:18pm from fulton street dir dyckman street,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes i am leaving from *STOP and i would like to get to *STOP,"line=Q, vehicle=subway, from_stop=Fulton Street, departure_time=2:18pm, direction=Dyckman Street",reply,yes i am leaving from Fulton Street and i would like to get to Dyckman Street
899280619,3/4/2016 12:13:49,1913449067,3/4/2016 12:11:06,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""Take the subway line Q at 2:18pm from Fulton Street direction Dyckman Street."",""result"":""yes""}",Take the subway line Q at 2:18pm from Fulton Street direction Dyckman Street.,"/// """" --- Your reply is missing the following information: Q, subway, Fulton Street, 2:18pm, Dyckman Street /// """" --- Your reply is missing the following information: Q, subway, Fulton Street, 2:18pm, Dyckman Street","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes i am leaving from *STOP and i would like to get to *STOP,"line=Q, vehicle=subway, from_stop=Fulton Street, departure_time=2:18pm, direction=Dyckman Street",reply,yes i am leaving from Fulton Street and i would like to get to Dyckman Street
899280620,3/4/2016 12:15:56,1913450032,3/4/2016 12:13:42,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize but such a route from subway not found."",""result"":""yes""}",I apologize but such a route from subway not found.,,"inform(vehicle=""*VEHICLE"")",but i want to go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i want to go by subway
899280620,3/4/2016 12:26:55,1913454579,3/4/2016 12:24:51,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found take subway from where to where"",""result"":""yes""}",not found take subway from where to where,,"inform(vehicle=""*VEHICLE"")",but i want to go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i want to go by subway
899280620,3/4/2016 14:17:32,1913492767,3/4/2016 14:11:34,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry sir but i could not found any path by subway"",""result"":""yes""}",sorry sir but i could not found any path by subway,,"inform(vehicle=""*VEHICLE"")",but i want to go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i want to go by subway
899280621,3/4/2016 12:06:47,1913445437,3/4/2016 12:04:11,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, but from where to go?"",""result"":""yes""}","Yes, but from where to go?",,"inform(to_stop=""*STOP"")",i want to go to *STOP,from_stop=?,request,i want to go to Rector Street
899280621,3/4/2016 12:19:27,1913451392,3/4/2016 12:16:02,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(to_stop=""*STOP"")",i want to go to *STOP,from_stop=?,request,i want to go to Rector Street
899280621,3/4/2016 14:00:34,1913484620,3/4/2016 13:52:48,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir but from where do you want to leave?"",""result"":""yes""}",ok sir but from where do you want to leave?,"/// ""ok sir but from where do you want to go to Rector Street?"" --- Your reply contains superfluous information: location","inform(to_stop=""*STOP"")",i want to go to *STOP,from_stop=?,request,i want to go to Rector Street
899280622,3/4/2016 12:01:21,1913442526,3/4/2016 11:59:09,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""But from where to go?"",""result"":""yes""}",But from where to go?,,"inform(to_stop=""*STOP"")",no i would like to travel to *STOP,from_stop=?,request,no i would like to travel to Rector Street
899280622,3/4/2016 12:13:52,1913449083,3/4/2016 12:10:28,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(to_stop=""*STOP"")",no i would like to travel to *STOP,from_stop=?,request,no i would like to travel to Rector Street
899280622,3/4/2016 13:52:45,1913481257,3/4/2016 13:39:25,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir but i need you to tell me from where do you want to go?"",""result"":""yes""}",ok sir but i need you to tell me from where do you want to go?,,"inform(to_stop=""*STOP"")",no i would like to travel to *STOP,from_stop=?,request,no i would like to travel to Rector Street
899280623,3/4/2016 11:59:08,1913441389,3/4/2016 11:57:32,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, pm. And where from? And where to go?"",""result"":""yes""}","Yes, pm. And where from? And where to go?",,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,"confirm: ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i how about if i leave at *NUMBER pm
899280623,3/4/2016 12:08:25,1913446202,3/4/2016 12:06:29,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""at pm from where to where"",""result"":""yes""}",at pm from where to where,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,"confirm: ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i how about if i leave at *NUMBER pm
899280623,3/4/2016 13:39:23,1913475978,3/4/2016 13:25:15,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir you want to leave at pm but i need you to tell me from where to where do you want to go?"",""result"":""yes""}",ok sir you want to leave at pm but i need you to tell me from where to where do you want to travel?,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")",can i how about if i leave at *NUMBER *AMPM,"confirm: ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i how about if i leave at *NUMBER pm
899280624,3/4/2016 11:57:31,1913440554,3/4/2016 11:55:31,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, 3:00. But from where? And where to go?"",""result"":""yes""}","Yes, 3:00. But from where? And where to go?",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER minutes,"confirm: departure_time_rel=3:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection in three minutes
899280624,3/4/2016 12:06:28,1913445325,3/4/2016 12:05:18,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""at 3:00 from where to where"",""result"":""yes""}",at 3:00 from where to where,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER minutes,"confirm: departure_time_rel=3:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection in three minutes
899280624,3/4/2016 13:04:30,1913465548,3/4/2016 12:54:57,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""yes sir there is a connection at 3:00 but i need you to tell me from where to where do you want to go?"",""result"":""yes""}",yes sir there is a connection in 3:00 but i need you to tell me from where to where do you want to go?,"/// ""yes sir there is a connection but i need you to tell me from where to where do you want to go?"" --- Your reply is missing the following information: 3:00","inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER minutes,"confirm: departure_time_rel=3:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection in three minutes
899280625,3/4/2016 12:13:41,1913449009,3/4/2016 12:11:11,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize but such a route not found from our subway."",""result"":""yes""}",I apologize but such a route not found from our subway.,,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i wanna go by subway
899280625,3/4/2016 12:24:49,1913453753,3/4/2016 12:22:30,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found take subway from where to where"",""result"":""yes""}",not found take subway from where to where,,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i wanna go by subway
899280625,3/4/2016 14:12:26,1913490238,3/4/2016 14:08:19,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""I'm sorry there is no connection by subway."",""result"":""yes""}",I'm sorry there is no connection by subway.,,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i wanna go by subway
899280626,3/4/2016 11:55:30,1913439596,3/4/2016 11:53:41,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, at pm."",""result"":""yes""}","Yes, at pm.","/// ""Yes, at pm not am."" --- Your reply contains superfluous information: time","inform(ampm=""*AMPM"")",no is there an option at *NUMBER *AMPM,ampm=pm,confirm,no is there an option at *NUMBER pm
899280626,3/4/2016 12:05:17,1913444810,3/4/2016 12:03:49,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""at pm from where to where"",""result"":""yes""}",at pm from where to where,,"inform(ampm=""*AMPM"")",no is there an option at *NUMBER *AMPM,ampm=pm,confirm,no is there an option at *NUMBER pm
899280626,3/4/2016 12:46:27,1913460092,3/4/2016 12:30:49,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir i understand you want to take at option at pm"",""result"":""yes""}",ok sir i understand you want to take at option at pm,,"inform(ampm=""*AMPM"")",no is there an option at *NUMBER *AMPM,ampm=pm,confirm,no is there an option at *NUMBER pm
899280627,3/4/2016 11:59:08,1913441391,3/4/2016 11:57:32,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""But where you would like to go?"",""result"":""yes""}",But where you would like to go?,,"inform(from_stop=""*STOP"")",i'd like it from *STOP to the,to_stop=?,request,i'd like it from Inwood to the
899280627,3/4/2016 12:08:25,1913446207,3/4/2016 12:06:29,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(from_stop=""*STOP"")",i'd like it from *STOP to the,to_stop=?,request,i'd like it from Inwood to the
899280627,3/4/2016 13:39:23,1913475975,3/4/2016 13:25:15,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sir i need you to tell me where do you want to go?"",""result"":""yes""}",sir i need you to tell me where do you want to go?,,"inform(from_stop=""*STOP"")",i'd like it from *STOP to the,to_stop=?,request,i'd like it from Inwood to the
899280628,3/4/2016 11:34:26,1913424464,3/4/2016 11:30:36,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, but from where? Where would you like to go?"",""result"":""yes""}","Yes, but from where? Where would you like to go?",,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"from_stop=?, to_stop=?",request,i would rather take the bus
899280628,3/4/2016 11:35:32,1913425398,3/4/2016 11:31:52,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""Where will you take it from and where do you want to go?"",""result"":""yes""}",Where will you take it from and where do you want to go?,"/// """" --- Your reply is missing the following information: from_stop=?, to_stop=? /// """" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""Where will you take this bus from and where do you want to go?"" --- Your reply contains superfluous information: vehicle","inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"from_stop=?, to_stop=?",request,i would rather take the bus
899280628,3/4/2016 12:10:28,1913447114,3/4/2016 12:08:25,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"from_stop=?, to_stop=?",request,i would rather take the bus
899280629,3/4/2016 11:50:21,1913436604,3/4/2016 11:47:34,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, bus line M42 going from Park Place to Port Authority Bus Terminal at 5:16pm."",""result"":""yes""}","Yes, bus line M42 going from Park Place to Port Authority Bus Terminal at 5:16pm.",,"inform(alternative=""next"")",where is the next connection,"departure_time=5:16pm, vehicle=bus, line=M42, from_stop=Park Place, direction=Port Authority Bus Terminal",reply,where is the next connection
899280629,3/4/2016 11:57:35,1913440568,3/4/2016 11:53:24,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""you can take line M42 bus at 5:16pm from park place dir port authority bus terminal"",""result"":""yes""}",you can take line M42 bus at 5:16pm from park place dir port authority bus terminal,"/// ""take lineM42 bus at 5:16pm from park place dir port authority bus terminal"" --- not fluent /// ""take lineM42 bus at 5:16pm from park place dir port authority bus terminal to where"" --- not fluent /// ""take lineM42 bus at 5:16pm from park place dir port authority bus terminal "" --- not fluent /// ""take the lineM42 bus at 5:16pm from park place dir port authority bus terminal "" --- not fluent /// ""lineM42 bus at 5:16pm from park place dir port authority bus terminal "" --- not fluent","inform(alternative=""next"")",where is the next connection,"departure_time=5:16pm, vehicle=bus, line=M42, from_stop=Park Place, direction=Port Authority Bus Terminal",reply,where is the next connection
899280629,3/4/2016 13:25:13,1913471200,3/4/2016 13:14:16,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""the next connection is in bus at 5:16pm in the line M42 from Park Place to Port Authority Bus Terminal"",""result"":""yes""}",the next connection is in bus at 5:16pm in the line M42 from Park Place to Port Authority Bus Terminal,,"inform(alternative=""next"")",where is the next connection,"departure_time=5:16pm, vehicle=bus, line=M42, from_stop=Park Place, direction=Port Authority Bus Terminal",reply,where is the next connection
899280630,3/4/2016 11:55:30,1913439607,3/4/2016 11:53:41,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, from our subway."",""result"":""yes""}","Yes, from our subway.",,"inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER pm i would like to take the *VEHICLE,vehicle=subway,confirm,is there an alternative to *NUMBER pm i would like to take the subway
899280630,3/4/2016 12:05:17,1913444809,3/4/2016 12:03:49,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take subway from where to where"",""result"":""yes""}",take subway from where to where,,"inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER pm i would like to take the *VEHICLE,vehicle=subway,confirm,is there an alternative to *NUMBER pm i would like to take the subway
899280630,3/4/2016 12:46:27,1913460095,3/4/2016 12:30:49,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sir, you have to take an alternative in the subway "",""result"":""yes""}","sir, you have to take an alternative in the subway","/// ""yes sir there is a pm alternative in the subway"" --- Your reply contains superfluous information: time /// """" --- Your reply is missing the following information: subway /// ""subway"" --- Your reply is too short. Use full, fluent sentences. /// ""sir, you have to take an alternative in the subway hbf fgbggdg gdfbgfju gdfv"" --- not fluent","inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER pm i would like to take the *VEHICLE,vehicle=subway,confirm,is there an alternative to *NUMBER pm i would like to take the subway
899280631,3/4/2016 12:11:10,1913447529,3/4/2016 12:06:48,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, subway from East Broadway to Times Square and no more than 36 minutes. "",""result"":""yes""}","Yes, subway from East Broadway to Times Square and no more than 36 minutes.",,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")&request(duration)",how long will it take to go from *STOP to *STOP by *VEHICLE,"confirm: from_stop=East Broadway, to_stop=Times Square, vehicle=subway; reply: duration=36 minutes",confirm-reply,how long will it take to go from East Broadway to Times Square by subway
899280631,3/4/2016 12:22:24,1913452797,3/4/2016 12:19:28,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take subway from east broadway to times square for 36 minutes"",""result"":""yes""}",take subway from east broadway to times square for 36 minutes,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")&request(duration)",how long will it take to go from *STOP to *STOP by *VEHICLE,"confirm: from_stop=East Broadway, to_stop=Times Square, vehicle=subway; reply: duration=36 minutes",confirm-reply,how long will it take to go from East Broadway to Times Square by subway
899280631,3/4/2016 14:11:32,1913489733,3/4/2016 14:00:36,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir i understand you want to go from East Broadway to Times Square in subway and it will take 36 minutes"",""result"":""yes""}",ok sir i understand you want to go from East Broadway to Times Square in subway and it will take 36 minutes,"/// ""ok sir i understand you want to go from East Broadway to Times Square in subway"" --- Your reply is missing the following information: 36 minutes","inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")&request(duration)",how long will it take to go from *STOP to *STOP by *VEHICLE,"confirm: from_stop=East Broadway, to_stop=Times Square, vehicle=subway; reply: duration=36 minutes",confirm-reply,how long will it take to go from East Broadway to Times Square by subway
899280632,3/4/2016 11:53:40,1913438641,3/4/2016 11:52:14,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, from Washington Square."",""result"":""yes""}","Yes, from Washington Square.",,"inform(from_stop=""*STREET"")",how to travel from *STOP,from_stop=Washington Square,confirm,how to travel from Washington Square
899280632,3/4/2016 12:03:46,1913444033,3/4/2016 12:00:11,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from washington square to where"",""result"":""yes""}",from washington square to where,,"inform(from_stop=""*STREET"")",how to travel from *STOP,from_stop=Washington Square,confirm,how to travel from Washington Square
899280632,3/4/2016 12:30:47,1913455754,3/4/2016 12:25:28,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir, just follow my instructions and i will tell you how to travel from Washington Square"",""result"":""yes""}","ok sir, just follow my instructions and i will tell you how to travel from Washington Square",,"inform(from_stop=""*STREET"")",how to travel from *STOP,from_stop=Washington Square,confirm,how to travel from Washington Square
899280633,3/4/2016 11:42:47,1913431448,3/4/2016 11:40:06,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, to Franklin Street."",""result"":""yes""}","Yes, to Franklin Street.",,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,to_stop=Franklin Street,confirm,i want to go to Franklin Street by 
899280633,3/4/2016 11:47:23,1913434687,3/4/2016 11:45:30,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to franklin street"",""result"":""yes""}",from where to franklin street,,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,to_stop=Franklin Street,confirm,i want to go to Franklin Street by 
899280633,3/4/2016 13:14:13,1913468432,3/4/2016 13:04:32,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir i understand you want to go from Franklin Street"",""result"":""yes""}",ok sir i understand you want to go from Franklin Street,,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,to_stop=Franklin Street,confirm,i want to go to Franklin Street by 
899280634,3/4/2016 11:57:31,1913440562,3/4/2016 11:55:31,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, from Washington Square to World Trade Center."",""result"":""yes""}","Yes, from Washington Square to World Trade Center.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to know how to travel from *STOP to *STOP,"from_stop=Washington Square, to_stop=World Trade Center",confirm,i want to know how to travel from Washington Square to World Trade Center
899280634,3/4/2016 12:06:28,1913445319,3/4/2016 12:05:18,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from washington square to world trade center"",""result"":""yes""}",from washington square to world trade center,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to know how to travel from *STOP to *STOP,"from_stop=Washington Square, to_stop=World Trade Center",confirm,i want to know how to travel from Washington Square to World Trade Center
899280634,3/4/2016 13:04:30,1913465541,3/4/2016 12:54:57,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok sir just follow my instructions and i will tell you how to travel from Washington Square to World Trade Center"",""result"":""yes""}",ok sir just follow my instructions and i will tell you how to travel from Washington Square to World Trade Center,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to know how to travel from *STOP to *STOP,"from_stop=Washington Square, to_stop=World Trade Center",confirm,i want to know how to travel from Washington Square to World Trade Center
899280635,3/4/2016 12:04:10,1913444199,3/4/2016 12:01:22,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, our subway line R, from Columbus Circle to Washington Square at 9:08pm."",""result"":""yes""}","Yes, our subway line R, from Columbus Circle to Washington Square at 9:08pm.",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"direction=Washington Square, departure_time=9:08pm, line=R, vehicle=subway, from_stop=Columbus Circle",reply,is there a connection in half an hour
899280635,3/4/2016 12:16:01,1913450065,3/4/2016 12:13:56,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take line R subway at 9:08pm from columbus circle dir washington square"",""result"":""yes""}",take line R subway at 9:08pm from columbus circle dir washington square,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"direction=Washington Square, departure_time=9:08pm, line=R, vehicle=subway, from_stop=Columbus Circle",reply,is there a connection in half an hour
899280635,3/4/2016 14:08:18,1913488222,3/4/2016 13:47:56,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""At 9:08pm by subway line R from Columbus Circle to Washington Square."",""result"":""yes""}",At 9:08pm by subway line R from Columbus Circle to Washington Square.,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"direction=Washington Square, departure_time=9:08pm, line=R, vehicle=subway, from_stop=Columbus Circle",reply,is there a connection in half an hour
899280636,3/4/2016 11:42:47,1913431450,3/4/2016 11:40:06,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""But where from to go?"",""result"":""yes""}",But where from to go?,,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,from_stop=?,request,no i want to arrive at Marble Hill
899280636,3/4/2016 11:47:23,1913434694,3/4/2016 11:45:30,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,from_stop=?,request,no i want to arrive at Marble Hill
899280636,3/4/2016 13:14:13,1913468419,3/4/2016 13:04:32,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sir i need you to tell me from where do you want to go?"",""result"":""yes""}",sir i need you to tell me from where do you want to go?,,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,from_stop=?,request,no i want to arrive at Marble Hill
899280637,3/4/2016 11:40:05,1913429118,3/4/2016 11:36:09,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, from Rockefeller Center but from where?"",""result"":""yes""}","Yes, from Rockefeller Center but from where?","/// ""Yes, from Rockefeller Center but from you would like to travel?"" --- Your reply is missing the following information: from_stop=?","inform(to_stop=""*STOP"")",how to travel to *STOP,confirm: to_stop=Rockefeller Center; request: from_stop=?,confirm-request,how to travel to Rockefeller Center
899280637,3/4/2016 11:45:28,1913433445,3/4/2016 11:43:29,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to rockefeller center"",""result"":""yes""}",from where to rockefeller center,,"inform(to_stop=""*STOP"")",how to travel to *STOP,confirm: to_stop=Rockefeller Center; request: from_stop=?,confirm-request,how to travel to Rockefeller Center
