> SYSTEM :	silence() 	None
> USER :	inform(street="Columbus Cir") 	columbus circle
> SYSTEM :	request(to_borough) 	What borough do you want to travel to?
> USER :	inform(street="Columbus Cir") 	columbus circle
> SYSTEM :	request(to_borough) 	What borough do you want to travel to?
> SYSTEM :	silence() 	None
> USER :	inform(street="Broadway") 	broadway
> SYSTEM :	request(to_borough) 	What borough do you want to travel to?
> USER :	null() 	oh goodness
> SYSTEM :	request(to_borough) 	What borough do you want to travel to?
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 5, 8, 8, 2 . I repeat, Your code is 5, 8, 8, 2 . I repeat, Your code is 5, 8, 8, 2 .") bye() 	Your code is 5, 8, 8, 2 . I repeat, Your code is 5, 8, 8, 2 . I repeat, Your code is 5, 8, 8, 2 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	inform(from_street="Houston St") 	i'm departing from houston street
> SYSTEM :	confirm(from_street="Houston St") 	Do you want to depart from houston street?
> USER :	inform(to_city="De Lancey")&inform(from_city="Sandborn") 	and i'm going to delancey street
> SYSTEM :	iconfirm(to_city="De Lancey")&confirm(from_street="Houston St") 	To De Lancey, Do you want to depart from houston street?
> USER :	request(duration)&request(distance) 	how long (sil) the trip will take
> SYSTEM :	confirm(from_street="Houston St") 	Do you want to go from houston street?
> SYSTEM :	silence() 	None
> USER :	affirm() 	yes
> SYSTEM :	confirm(from_city="Sandborn") 	Do you want to depart from Sandborn?
> USER :	inform(time_rel="now")&inform(from_street="Houston St") 	no from houston street
> SYSTEM :	iconfirm(time_rel="now")&confirm(from_city="Sandborn") 	OK, now. Do you want to depart from Sandborn?
> USER :	null() 	no i'm departing from houston street and i'm going to delancey street
> USER :	inform(to_city="Tripp")&inform(from_city="Iowa") 	how long will the trip take
> SYSTEM :	confirm(to_city="Pennington") 	Do you want to arrive in Pennington?
> SYSTEM :	iconfirm(from_borough="Staten Island")&apology()&inform(from_city="Iowa")&inform(from_stop="Houston St")&inform(to_city="Tripp") 	From Staten Island, I'm sorry, a connection from houston street at Iowa to Tripp could not be found.
> SYSTEM :	silence() 	None
> SYSTEM :	silence() 	None
> SYSTEM :	silence() 	None
> SYSTEM :	inform(silence_timeout="true") 	Hallo, are you still there?
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 4, 8, 7, 4 . I repeat, Your code is 4, 8, 7, 4 . I repeat, Your code is 4, 8, 7, 4 .") bye() 	Your code is 4, 8, 7, 4 . I repeat, Your code is 4, 8, 7, 4 . I repeat, Your code is 4, 8, 7, 4 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> SYSTEM :	silence() 	None
> USER :	negate() 	i am not sure
> SYSTEM :	request(to_stop) 	Where are you heading?
> USER :	inform(city="Goodwell") 	the bronx (noise)
> SYSTEM :	request(to_stop) 	where are you traveling to?
> USER :	null() 	(unint)
> SYSTEM :	request(to_stop) 	What is your destination?
> USER :	inform(street="36 St") 	thirty sixth street
> SYSTEM :	iconfirm(to_stop="36 St")&request(from_stop) 	Alright, to thirty sixth street, Where are you going from?
> SYSTEM :	silence() 	None
> USER :	inform(from_street="Reservoir Ave") 	roosevelt avenue and union street
> USER :	null() 	na
> SYSTEM :	confirm(from_street="Reservoir Ave") 	Do you want to depart from reservoir avenue?
> SYSTEM :	confirm(from_street="Reservoir Ave") 	Do you want to go from reservoir avenue?
> USER :	affirm() 	yes
> SYSTEM :	iconfirm(from_borough="Bronx")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="goulden avenue and west hundred and ninety seventh street")&inform(vehicle="bus")&inform(line="Bx22")&inform(departure_time="06:20:PM")&inform(enter_at="goulden avenue and west hundred and ninety seventh street")&inform(headsign="Castle Hill Park")&inform(exit_at="west kingsbridge road and jerome avenue")&inform(transfer="true")&inform(walk_to="kingsbridge road")&inform(vehicle="subway")&inform(line="4")&inform(departure_time="06:29:PM")&inform(enter_at="kingsbridge road")&inform(headsign="Crown Hts - Utica Av")&inform(exit_at="fourteenth street , union square")&inform(transfer="true")&inform(vehicle="subway")&inform(line="L")&inform(departure_time="07:10:PM")&inform(headsign="Canarsie - Rockaway Pkwy")&inform(exit_at="bedford avenue")&inform(transfer="true")&inform(walk_to="driggs avenue and north seventh street")&inform(vehicle="bus")&inform(line="B62")&inform(departure_time="07:28:PM")&inform(enter_at="driggs avenue and north seventh street")&inform(headsign="Downtown Bklyn Fulton Mall")&inform(exit_at="wythe avenue and clymer street")&inform(walk_to="FINAL_DEST") 	From Bronx, first connection, Walk to goulden avenue and west hundred and ninety seventh street. Take the bus Bx22 at six twenty P M from goulden avenue and west hundred and ninety seventh street towards castle hill park. Get off at west kingsbridge road and jerome avenue. Walk to kingsbridge road. Take the subway 4 at six twenty nine P M from kingsbridge road towards crown heights , utica avenue. Transfer at fourteenth street , union square to a subway L, that goes at seven ten P M Towards canarsie , rockaway parkway. Get off at bedford avenue. Walk to driggs avenue and north seventh street. Take the bus B62 at seven twenty eight P M from driggs avenue and north seventh street towards downtown brooklyn fulton mall. Get off at wythe avenue and clymer street and walk to your destination.
> SYSTEM :	silence() 	None
> USER :	request(departure_time) 	when does it leave
> SYSTEM :	iconfirm(from_borough="Bronx")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="goulden avenue and west hundred and ninety seventh street")&inform(vehicle="bus")&inform(line="Bx22")&inform(departure_time="06:20:PM")&inform(enter_at="goulden avenue and west hundred and ninety seventh street")&inform(headsign="Castle Hill Park")&inform(exit_at="west kingsbridge road and jerome avenue")&inform(transfer="true")&inform(walk_to="kingsbridge road")&inform(vehicle="subway")&inform(line="4")&inform(departure_time="06:29:PM")&inform(enter_at="kingsbridge road")&inform(headsign="Crown Hts - Utica Av")&inform(exit_at="fourteenth street , union square")&inform(transfer="true")&inform(vehicle="subway")&inform(line="L")&inform(departure_time="07:10:PM")&inform(headsign="Canarsie - Rockaway Pkwy")&inform(exit_at="bedford avenue")&inform(transfer="true")&inform(walk_to="driggs avenue and north seventh street")&inform(vehicle="bus")&inform(line="B62")&inform(departure_time="07:28:PM")&inform(enter_at="driggs avenue and north seventh street")&inform(headsign="Downtown Bklyn Fulton Mall")&inform(exit_at="wythe avenue and clymer street")&inform(walk_to="FINAL_DEST") 	From Bronx, As a first possibility I have found the following connection. Walk to goulden avenue and west hundred and ninety seventh street. Take the bus Bx22 at six twenty P M from goulden avenue and west hundred and ninety seventh street towards castle hill park. Get off at west kingsbridge road and jerome avenue. Walk to kingsbridge road. Take the subway 4 at six twenty nine P M from kingsbridge road towards crown heights , utica avenue. Transfer at fourteenth street , union square to a subway L, that goes at seven ten P M Towards canarsie , rockaway parkway. Get off at bedford avenue. Walk to driggs avenue and north seventh street. Take the bus B62 at seven twenty eight P M from driggs avenue and north seventh street towards downtown brooklyn fulton mall. Get off at wythe avenue and clymer street and walk to your destination.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	inform(to_street="Union Sq")&inform(from_stop="Penn Station") 	how do i go from penn station to union square
> SYSTEM :	iconfirm(to_stop="Union Sq")&iconfirm(from_stop="Penn Station")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="thirty fourth street , penn station")&inform(vehicle="subway")&inform(line="1")&inform(departure_time="08:25:PM")&inform(enter_at="thirty fourth street , penn station")&inform(headsign="Van Cortlandt Park - 242 St")&inform(exit_at="times square , forty second street")&inform(transfer="true")&inform(vehicle="subway")&inform(line="Q")&inform(departure_time="08:30:PM")&inform(headsign="Coney Island - Stillwell Av")&inform(exit_at="fourteenth street , union square") 	Alright, from penn station to union square, first connection, Walk to thirty fourth street , penn station. Take the subway 1 at eight twenty five P M from thirty fourth street , penn station towards van cortlandt park , two hundred and forty second street. Transfer at times square , forty second street to a subway Q, that goes at eight thirty P M Towards coney island , stillwell avenue. Get off at fourteenth street , union square.
> SYSTEM :	silence() 	None
> USER :	null() 	how much time does it take
> SYSTEM :	reqmore() 	Can I help you with something else?
> USER :	null() 	how much time does it take
> SYSTEM :	irepeat() 	Alright, from penn station to union square, first connection, Walk to thirty fourth street , penn station. Take the subway 1 at eight twenty five P M from thirty fourth street , penn station towards van cortlandt park , two hundred and forty second street. Transfer at times square , forty second street to a subway Q, that goes at eight thirty P M Towards coney island , stillwell avenue. Get off at fourteenth street , union square.
> SYSTEM :	silence() 	None
> USER :	request(arrival_time) 	what time will i be there
> SYSTEM :	inform(to_stop="fourteenth street , union square")&inform(vehicle="subway")&inform(arrival_time="08:35:PM") 	The subway arrives at fourteenth street , union square at eight thirty five P M.
> USER :	inform(vehicle="subway") 	is there a subsequent schedule
> SYSTEM :	confirm(vehicle="subway") 	Do you want to travel by subway?
> USER :	inform(vehicle="bus")&inform(task="find_connection") 	i want to take the bus
> SYSTEM :	inform(found_directions="true")&inform(alternative="first")&inform(walk_to="seventh avenue and west thirty first street")&inform(vehicle="bus")&inform(line="M20")&inform(departure_time="08:29:PM")&inform(enter_at="seventh avenue and west thirty first street")&inform(headsign="SOUTH FERRY via 7 AV via BAT PK CITY")&inform(exit_at="seventh avenue and west fourteenth street")&inform(transfer="true")&inform(walk_to="west fourteenth street and seventh avenue")&inform(vehicle="bus")&inform(line="M14D")&inform(departure_time="08:46:PM")&inform(enter_at="west fourteenth street and seventh avenue")&inform(headsign="Lower E. Side Delancy-FDR Crosstown")&inform(exit_at="east fourteenth street and university place")&inform(walk_to="FINAL_DEST") 	first connection, Walk to seventh avenue and west thirty first street. Take the bus M20 at eight twenty nine P M from seventh avenue and west thirty first street towards south ferry via seventh avenue via bat park city. Get off at seventh avenue and west fourteenth street. Walk to west fourteenth street and seventh avenue. Take the bus M14D at eight forty six P M from west fourteenth street and seventh avenue towards lower e. side delancy , fdr crosstown. Get off at east fourteenth street and university place and walk to your destination.
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 6, 9, 0, 5 . I repeat, Your code is 6, 9, 0, 5 . I repeat, Your code is 6, 9, 0, 5 .") bye() 	Your code is 6, 9, 0, 5 . I repeat, Your code is 6, 9, 0, 5 . I repeat, Your code is 6, 9, 0, 5 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> USER :	null() 	i need to know how to depart from bryant park and finish at bowery
> SYSTEM :	request(to_stop) 	where are you traveling to?
> SYSTEM :	silence() 	None
> USER :	inform(street="Bowery") 	(unint)
> SYSTEM :	iconfirm(to_stop="Bowery")&request(from_stop) 	You want to go to bowery, What station do you want to travel from?
> USER :	inform(street="Bryant Park") 	bryant park
> SYSTEM :	iconfirm(from_stop="Bryant Park")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="forty second street , bryant park")&inform(vehicle="subway")&inform(line="F")&inform(departure_time="11:14:AM")&inform(enter_at="forty second street , bryant park")&inform(headsign="Coney Island - Stillwell Av")&inform(exit_at="delancey street")&inform(transfer="true")&inform(walk_to="essex street")&inform(vehicle="subway")&inform(line="J")&inform(departure_time="11:30:AM")&inform(enter_at="essex street")&inform(headsign="Broad St")&inform(exit_at="bowery") 	From bryant park, As a first possibility I have found the following connection. Walk to forty second street , bryant park. Take the subway F at eleven fourteen A M from forty second street , bryant park towards coney island , stillwell avenue. Get off at delancey street. Walk to essex street. Take the subway J at eleven thirty A M from essex street towards broad street. Get off at bowery.
> SYSTEM :	silence() 	None
> USER :	request(duration) 	and how long will it take to get there
> SYSTEM :	inform(duration="0:18") 	It takes about eighteen minutes.
> SYSTEM :	silence() 	None
> SYSTEM :	silence() 	None
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 0, 6, 3, 8 . I repeat, Your code is 0, 6, 3, 8 . I repeat, Your code is 0, 6, 3, 8 .") bye() 	Your code is 0, 6, 3, 8 . I repeat, Your code is 0, 6, 3, 8 . I repeat, Your code is 0, 6, 3, 8 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	inform(from_street="Broad St")&inform(to_stop="Center")&inform(to_city="Hart") 	depart from broad street and head towards rockefeller center
> SYSTEM :	iconfirm(to_stop="Center")&iconfirm(from_street="Broad St")&confirm(to_city="Hart") 	To center, From broad street, Do you want to arrive in Hart?
> USER :	request(duration) 	how long will it take to re-
> SYSTEM :	confirm(to_city="Hart") 	Do you want to go to Hart?
> USER :	inform(task="find_connection") 	-each the destination and what time will i be there
> SYSTEM :	confirm(to_city="Hart") 	Do you want to go to Hart?
> USER :	inform(to_stop="Rockefeller Center")&inform(to_street="Broad St") 	broad street and head towards rockefeller center
> SYSTEM :	confirm(to_city="Hart") 	Do you want to go to Hart?
> USER :	negate() 	no
> SYSTEM :	confirm(to_stop="Rockefeller Center") 	Do you want to go to rockefeller center?
> USER :	affirm() 	yes
> SYSTEM :	confirm(to_street="Broad St") 	Do you want to arrive at broad street?
> USER :	negate() 	no
> SYSTEM :	inform(stops_conflict="no_stops")&help(inform="from_stop") 	Before requesting details, you have to specify the route first.Excuse me, but I don't know where you want to go from, nor where to. For instance you can say, I would like to go from Times Square.
> USER :	inform(to_stop="Rockefeller Center")&inform(from_street="Broad St")&inform(task="find_connection") 	i would like to depart from broad street and go to rockefeller center
> SYSTEM :	confirm(to_city="Hart") 	Do you want to go to Hart?
> USER :	negate() 	no
> SYSTEM :	inform(found_directions="true")&inform(alternative="first")&inform(walk_to="water street and broad street")&inform(vehicle="bus")&inform(line="M15")&inform(departure_time="05:08:AM")&inform(enter_at="water street and broad street")&inform(headsign="EAST HARLEM 125 ST via 1 AV")&inform(exit_at="first avenue and mitchell place")&inform(transfer="true")&inform(walk_to="east forty ninth street and first avenue")&inform(vehicle="bus")&inform(line="M50")&inform(departure_time="05:55:AM")&inform(enter_at="east forty ninth street and first avenue")&inform(headsign="West Side 42 St Pier Crosstown")&inform(exit_at="west forty ninth street and fifth avenue")&inform(walk_to="FINAL_DEST") 	first connection, Walk to water street and broad street. Take the bus M15 at five o eight A M from water street and broad street towards east harlem hundred and twenty fifth street via first avenue. Get off at first avenue and mitchell place. Walk to east forty ninth street and first avenue. Take the bus M50 at five fifty five A M from east forty ninth street and first avenue towards west side forty second street pier crosstown. Get off at west forty ninth street and fifth avenue and walk to your destination.
> USER :	request(duration) 	how long will it take
> SYSTEM :	inform(duration="0:53") 	It takes about fifty three minutes.
> USER :	request(arrival_time) 	what time will i be there
> SYSTEM :	inform(to_stop="west forty ninth street and fifth avenue")&inform(vehicle="bus")&inform(arrival_time="06:01:AM") 	The bus arrives at west forty ninth street and fifth avenue at six o one A M.
> USER :	inform(to_city="Vest") 	alternative at six p m
> SYSTEM :	confirm(to_city="Vest") 	Do you want to go to Vest?
> USER :	negate() 	no
> SYSTEM :	inform(found_directions="true")&inform(alternative="first")&inform(walk_to="water street and broad street")&inform(vehicle="bus")&inform(line="M15")&inform(departure_time="05:08:AM")&inform(enter_at="water street and broad street")&inform(headsign="EAST HARLEM 125 ST via 1 AV")&inform(exit_at="first avenue and mitchell place")&inform(transfer="true")&inform(walk_to="east forty ninth street and first avenue")&inform(vehicle="bus")&inform(line="M50")&inform(departure_time="05:55:AM")&inform(enter_at="east forty ninth street and first avenue")&inform(headsign="West Side 42 St Pier Crosstown")&inform(exit_at="west forty ninth street and fifth avenue")&inform(walk_to="FINAL_DEST") 	As a first possibility I have found the following connection. Walk to water street and broad street. Take the bus M15 at five o eight A M from water street and broad street towards east harlem hundred and twenty fifth street via first avenue. Get off at first avenue and mitchell place. Walk to east forty ninth street and first avenue. Take the bus M50 at five fifty five A M from east forty ninth street and first avenue towards west side forty second street pier crosstown. Get off at west forty ninth street and fifth avenue and walk to your destination.
> USER :	inform(to_stop="Port Authority Bus Terminal") 	i'm heading to port authority bus terminal
> SYSTEM :	iconfirm(to_stop="Port Authority Bus Terminal")&iconfirm(to_city="New Jersey")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="whitehall street")&inform(vehicle="subway")&inform(line="N")&inform(departure_time="05:21:AM")&inform(enter_at="whitehall street")&inform(headsign="Astoria - Ditmars Blvd")&inform(exit_at="thirty fourth street , herald square")&inform(transfer="true")&inform(walk_to="west thirty fourth street and broadway")&inform(vehicle="bus")&inform(line="M34A-SBS")&inform(departure_time="05:44:AM")&inform(enter_at="west thirty fourth street and broadway")&inform(headsign="PA Bus Terminal Via 34 St Via 8 Av")&inform(exit_at="eighth avenue and west fortieth street")&inform(walk_to="FINAL_DEST") 	To port authority bus terminal New Jersey, As a first possibility I have found the following connection. Walk to whitehall street. Take the subway N at five twenty one A M from whitehall street towards astoria , ditmars boulevard. Get off at thirty fourth street , herald square. Walk to west thirty fourth street and broadway. Take the bus M34A-SBS at five forty four A M from west thirty fourth street and broadway towards pa bus terminal via thirty fourth street via eighth avenue. Get off at eighth avenue and west fortieth street and walk to your destination.
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 6, 8, 7, 6 . I repeat, Your code is 6, 8, 7, 6 . I repeat, Your code is 6, 8, 7, 6 .") bye() 	Your code is 6, 8, 7, 6 . I repeat, Your code is 6, 8, 7, 6 . I repeat, Your code is 6, 8, 7, 6 . Thank you for calling, good bye.
> USER :	null() 	goodbye
> SYSTEM :	irepeat() 	To port authority bus terminal New Jersey, As a first possibility I have found the following connection. Walk to whitehall street. Take the subway N at five twenty one A M from whitehall street towards astoria , ditmars boulevard. Get off at thirty fourth street , herald square. Walk to west thirty fourth street and broadway. Take the bus M34A-SBS at five forty four A M from west thirty fourth street and broadway towards pa bus terminal via thirty fourth street via eighth avenue. Get off at eighth avenue and west fortieth street and walk to your destination.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	inform(to_street="Union Sq")&inform(from_street="Canal St") 	yes how do i get from canal street to union square
> SYSTEM :	iconfirm(to_stop="Union Sq")&iconfirm(from_stop="Canal St")&inform(found_directions="true")&inform(alternative="first")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="01:17:PM")&inform(enter_at="canal street")&inform(headsign="Forest Hills - 71 Av")&inform(exit_at="fourteenth street , union square") 	Alright, from canal street to union square, As a first possibility I have found the following connection. Take the subway R at one seventeen P M from canal street towards forest hills , seventy first avenue. Get off at fourteenth street , union square.
> USER :	null() 	how much time does it take
> SYSTEM :	reqmore() 	Can I help you with anything else?
> USER :	affirm() 	yes how much time would that take
> SYSTEM :	reqmore() 	Can I help you with anything else?
> USER :	affirm() 	yes (hum)
> SYSTEM :	irepeat() 	Alright, from canal street to union square, As a first possibility I have found the following connection. Take the subway R at one seventeen P M from canal street towards forest hills , seventy first avenue. Get off at fourteenth street , union square.
> USER :	request(to_stop)&inform(to_stop="Lincoln Center") 	what if my destination stop is lincoln center
> SYSTEM :	iconfirm(to_stop="Lincoln Center")&inform(to_stop="fourteenth street , union square") 	Alright, to lincoln center, To fourteenth street , union square.
> SYSTEM :	silence() 	None
> USER :	thankyou()&bye() 	thanks goodbye
> SYSTEM :	say(text="Your code is 3, 2, 7, 9 . I repeat, Your code is 3, 2, 7, 9 . I repeat, Your code is 3, 2, 7, 9 .") bye() 	Your code is 3, 2, 7, 9 . I repeat, Your code is 3, 2, 7, 9 . I repeat, Your code is 3, 2, 7, 9 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> USER :	null() 	i am headed from penn station to rector street and i was wondering how long the ride would be
> SYSTEM :	request(to_stop) 	where are you traveling to?
> USER :	inform(to_street="Rector St") 	rector street
> SYSTEM :	iconfirm(to_stop="Rector St")&request(from_stop) 	To rector street, Where are you traveling from?
> USER :	inform(stop="Penn Station") 	penn station
> SYSTEM :	iconfirm(from_stop="Penn Station")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="thirty fourth street , penn station")&inform(vehicle="subway")&inform(line="1")&inform(departure_time="03:13:PM")&inform(enter_at="thirty fourth street , penn station")&inform(headsign="South Ferry Loop")&inform(exit_at="rector street") 	You want to go from penn station, first connection, Walk to thirty fourth street , penn station. Take the subway 1 at three thirteen P M from thirty fourth street , penn station towards south ferry loop. Get off at rector street.
> SYSTEM :	silence() 	None
> USER :	request(duration)&request(distance) 	how long is the trip
> SYSTEM :	inform(duration="0:16")&inform(distance="3.3")&inform(num_stops="10")&inform(from_stop="thirty fourth street , penn station")&inform(vehicle="subway")&inform(line="1") 	It takes about sixteen minutes. The trip is 3.3 miles long, you will travel 10 stops from thirty fourth street , penn station by subway 1,
> USER :	inform(time="6:00")&inform(to_city="Peridot")&affirm() 	is there an option at six o'clock
> SYSTEM :	iconfirm(time="6:00")&confirm(to_city="Peridot") 	At six . Do you want to go to Peridot?
> USER :	inform(vehicle="bus") 	by bus
> SYSTEM :	iconfirm(vehicle="bus")&confirm(to_city="Peridot") 	Alright, you want to go by bus. Do you want to go to Peridot?
> USER :	affirm() 	yes (noise)
> SYSTEM :	iconfirm(from_city="New York")&apology()&inform(stops_conflict="incompatible")&inform(to_city="Peridot")&inform(to_stop="Rector St") 	From New York, I'm sorry, there is an incompatibility, to the rector street in Peridot,
> USER :	inform(to_stop="Marble Hill")&ack() 	ok my destination is now marble hill
> SYSTEM :	confirm(to_stop="Marble Hill") 	You want to go to marble hill, is that correct?
> USER :	affirm() 	yes
> SYSTEM :	iconfirm(from_city="New York")&apology()&inform(stops_conflict="incompatible")&inform(to_city="Peridot")&inform(to_stop="Marble Hill") 	From New York, I'm sorry, there is an incompatibility, to the marble hill in Peridot,
> USER :	thankyou() 	thank you
> SYSTEM :	inform(cordiality="true")&hello() 	You're welcome, how else can I help you?
> USER :	bye() 	goodbye
> SYSTEM :	say(text="Your code is 1, 2, 2, 9 . I repeat, Your code is 1, 2, 2, 9 . I repeat, Your code is 1, 2, 2, 9 .") bye() 	Your code is 1, 2, 2, 9 . I repeat, Your code is 1, 2, 2, 9 . I repeat, Your code is 1, 2, 2, 9 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	null() 	i need a trip going from (hum) cortlandt street to grand street
> SYSTEM :	request(to_stop) 	Where do you want to travel to?
> USER :	inform(street="Grand St") 	grand street
> SYSTEM :	iconfirm(to_stop="Grand St")&request(from_stop) 	To grand street, Where are you leaving from?
> USER :	inform(street="10 St") 	cortlandt street
> SYSTEM :	request(from_stop) 	What station do you want to travel from?
> USER :	bye() 	(hum) east broadway
> SYSTEM :	request(from_stop) 	Where are you going from?
> USER :	inform(street="Horton St") 	cortlandt street
> SYSTEM :	request(from_stop) 	Where do you want to travel from?
> USER :	inform(city="Cole Camp") 	cortlandt street
> SYSTEM :	request(from_stop) 	Where do you want to travel from?
> USER :	inform(street="Grand St") 	grind street
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Grand St")&inform(to_stop="Grand St") 	I got something wrong here. I assume, you don't want to go from grand street to grand street.
> SYSTEM :	silence() 	None
> USER :	null() 	cortlandt street
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Grand St")&inform(to_stop="Grand St") 	I got something wrong here. I suppose, you don't wish to go from grand street to grand street.
> USER :	null() 	no
> SYSTEM :	irepeat() 	Where do you want to travel from?
> USER :	inform(to_street="Camp St") 	cortlandt street
> SYSTEM :	confirm(to_street="Camp St") 	Do you want to go to camp street?
> SYSTEM :	silence() 	None
> USER :	affirm() 	yes
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Grand St")&inform(to_stop="Grand St") 	I got something wrong here. I suppose, you don't wish to go from grand street to grand street.
> USER :	null() 	no
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Grand St")&inform(to_stop="Grand St") 	I'm sorry, but I think I misunderstood you. I assume, you don't want to go from grand street to grand street.
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 3, 2, 6, 7 . I repeat, Your code is 3, 2, 6, 7 . I repeat, Your code is 3, 2, 6, 7 .") bye() 	Your code is 3, 2, 6, 7 . I repeat, Your code is 3, 2, 6, 7 . I repeat, Your code is 3, 2, 6, 7 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> SYSTEM :	silence() 	None
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="I'm sorry, You haven't met the minimum question count limit.") bye() 	I'm sorry, You haven't met the minimum question count limit. Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help you?
> USER :	null() 	i am leaving from houston street and heading towards essex street
> SYSTEM :	request(to_stop) 	What station do you want to go to?
> USER :	request(arrival_time)&inform(vehicle="train")&request(to_stop) 	what time will i reach the destination
> SYSTEM :	iconfirm(vehicle="train")&inform(stops_conflict="no_stops")&help(inform="from_stop") 	Alright, you want to go by train. Before requesting details, you have to specify the route first.Excuse me, but I don't know where you want to go from, nor where to. For instance you can say, I would like to go from Times Square.
> SYSTEM :	silence() 	None
> USER :	inform(task="find_connection")&inform(from_street="Hausman St") 	i would like to go from houston street to
> SYSTEM :	iconfirm(from_stop="Hausman St")&request(to_stop) 	From hausman street, Where are you going?
> USER :	inform(street="Essex St") 	essex street
> SYSTEM :	iconfirm(to_borough="Manhattan")&apology()&inform(from_city="Brooklyn")&inform(from_stop="Hausman St")&inform(to_city="New York")&inform(to_stop="Essex St")&inform(vehicle="train") 	To Manhattan, I'm sorry, a connection from hausman street, Brooklyn to essex street, New York was not found. Take the train
> SYSTEM :	silence() 	None
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 5, 3, 5, 3 . I repeat, Your code is 5, 3, 5, 3 . I repeat, Your code is 5, 3, 5, 3 .") bye() 	Your code is 5, 3, 5, 3 . I repeat, Your code is 5, 3, 5, 3 . I repeat, Your code is 5, 3, 5, 3 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> USER :	inform(city="Premont") 	(unint)
> SYSTEM :	request(to_stop) 	Where do you want to go to?
> USER :	??? 	i'm leaving from penn station and heading towards washington square (sil) penn station to washington square (sil) thank you goodbye (sil) hello (sil) i'm leaving from penn station and i'm heading to washington square (sil)


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> USER :	??? 	i'm going from penn station to washington square (sil) thank you goodbye (sil) (noise)


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help you?
> USER :	inform(in_city="Art") 	search for a route
> SYSTEM :	iconfirm(in_city="Art")&request(to_stop) 	In Art, Where do you want to go to?
> USER :	null() 	delancey street
> SYSTEM :	request(to_stop) 	where are you traveling to?
> SYSTEM :	silence() 	Where are you going?
> USER :	inform(city="Gravette") 	go back
> SYSTEM :	request(to_stop) 	None
> USER :	inform(street="Dorothy St") 	delancey street
> SYSTEM :	request(to_stop) 	Where are you going?
> USER :	inform(street="Franklin St") 	franklin street
> SYSTEM :	iconfirm(to_stop="Franklin St")&request(from_stop) 	You want to go to franklin street, Where do you want to go from?
> SYSTEM :	silence() 	None
> USER :	null() 	go back
> SYSTEM :	request(from_stop) 	Where are you traveling from?
> SYSTEM :	silence() 	None
> USER :	inform(street="Franklin St") 	franklin street
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Franklin St")&inform(to_stop="Franklin St") 	I got something wrong here. I suppose, you don't wish to go from franklin street to franklin street.
> USER :	null() 	no
> SYSTEM :	apology()&inform(stops_conflict="thesame")&inform(from_stop="Franklin St")&inform(to_stop="Franklin St") 	I'm sorry, but I think I misunderstood you. I suppose, you don't wish to go from franklin street to franklin street.


