_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
914804069,3/23/2016 11:59:10,1932203953,3/23/2016 11:57:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""go to franklin street"",""result"":""yes""}",go to franklin street,,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,to_stop=Franklin Street,confirm,i want to go to Franklin Street by 
914804070,3/23/2016 12:39:41,1932218923,3/23/2016 12:37:18,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""I understand that you are from East Broadway, which stop do you want to go "",""result"":""yes""}","I understand that you are from East Broadway, which stop do you want to go",,"inform(from_stop=""*STREET"")",no from *STOP,confirm: from_stop=East Broadway; request: to_stop=?,confirm-request,no from East Broadway
914804071,3/23/2016 11:15:38,1932181330,3/23/2016 11:08:02,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""You want to take the subway, where are you traveling from and where are you going?"",""result"":""yes""}","You want to take the subway, where are you traveling from and where are you going?",,"inform(vehicle=""*VEHICLE"")",is there a *VEHICLE option,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,is there a subway option
914804072,3/23/2016 12:09:30,1932207946,3/23/2016 12:08:09,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no other connections except the next subway"",""result"":""yes""}",I'm sorry there are no other connections except the next subway,,"inform(vehicle=""*VEHICLE"")&inform(alternative=""next"")",is there a different connection like a *VEHICLE,"*=notfound, vehicle=subway, alternative=next",apologize,is there a different connection like a subway
914804073,3/23/2016 12:06:32,1932206797,3/23/2016 12:05:01,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""The distance of the journey is 7.1 miles"",""result"":""yes""}",The distance of the journey is 7.1 miles,,request(distance),and the distance of the trip,distance=7.1 miles,reply,and the distance of the trip
914804074,3/23/2016 12:02:34,1932205333,3/23/2016 12:00:46,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel to Central Park?"",""result"":""yes""}",Can I confirm you wish to travel to Central Park?,,"inform(to_stop=""*STOP"")",-klin street and going to *STOP,to_stop=Central Park,confirm,-klin street and going to Central Park
914804075,3/23/2016 13:00:28,1932226074,3/23/2016 12:56:46,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""I understand that you want to know a subway connectione, where are youfrom and where do you want to go"",""result"":""yes""}","I understand that you want to know a subway connectione, where are youfrom and where do you want to go",,"inform(vehicle=""*VEHICLE"")",i need to find out about a *VEHICLE connection,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,i need to find out about a subway connection
914804076,3/23/2016 12:56:45,1932224661,3/23/2016 12:39:42,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""sorry i did not found any alternative at 4:00 pm"",""result"":""yes""}",sorry i did not found any alternative at 4:00 pm,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative at *NUMBER in the *AMPM,"*=notfound, departure_time=4:00, ampm=pm",apologize,is there an alternative at four in the afternoon
914804077,3/23/2016 12:56:45,1932224659,3/23/2016 12:39:42,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""sorry but i not found any at 9:00 to Canal Street"",""result"":""yes""}",sorry but i not found any at 9:00 to Canal Street,,"inform(to_stop=""*STOP"")&inform(arrival_time=""*ARRIVAL_TIME"")",then i would like to get a *NUMBER o'clock travel to *STOP,"*=notfound, to_stop=Canal Street, arrival_time=9:00",apologize,then i would like to get a nine o'clock travel to Canal Street
914804078,3/23/2016 12:40:06,1932219127,3/23/2016 12:34:15,false,fusioncash,1.0,5861591,USA,OK,Muskogee,47.217.143.216,"{""text"":""Please let me know where you are leaving from when going to Grand Central. "",""result"":""yes""}",Please let me know where you are leaving from when going to Grand Central.,,"inform(to_stop=""*STREET"")",hey what if i am going to *STOP,confirm: to_stop=Grand Central; request: from_stop=?,confirm-request,hey what if i am going to Grand Central
914804079,3/23/2016 12:42:42,1932220007,3/23/2016 12:35:26,false,prodege,1.0,17122301,GBR,H2,Accrington,31.52.106.11,"{""text"":""You want a the next subway connection "",""result"":""yes""}",You want a the next subway connection,,"inform(vehicle=""*VEHICLE"")&inform(alternative=""next"")",is there a different connection like a *VEHICLE,"vehicle=subway, alternative=next",confirm,is there a different connection like a subway
914804080,3/23/2016 12:42:42,1932220014,3/23/2016 12:35:26,false,prodege,1.0,17122301,GBR,H2,Accrington,31.52.106.11,"{""text"":""Your arrival time will be 11:46am"",""result"":""yes""}",Your arrival time will be 11:46am,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i arrive,arrival_time=11:46am,reply,what time will i arrive
914804081,3/23/2016 12:02:34,1932205334,3/23/2016 12:00:46,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no modes of transport leaving at 6:30"",""result"":""yes""}",I'm sorry there are no modes of transport leaving at 6:30,,"inform(departure_time=""*TIME"")",at *NUMBER *NUMBER,"*=notfound, departure_time=6:30",apologize,at six thirty
914804082,3/23/2016 13:11:14,1932230053,3/23/2016 12:57:58,false,gifthunterclub,1.0,24043308,GBR,J7,Harrogate,86.140.197.234,"{""text"":""I'm sorry i'm unable to change your destination without your providing your starting location, I will need to know which stop?"",""result"":""yes""}","I'm sorry i'm unable to change your destination without your providing your starting location, I will need to know which stop?",,"inform(to_stop=""*STREET"")",i want to change my destination to *STOP,from_stop=?,request,i want to change my destination to Cathedral Parkway
914804083,3/23/2016 12:42:42,1932220011,3/23/2016 12:35:26,false,prodege,1.0,17122301,GBR,H2,Accrington,31.52.106.11,"{""text"":""I am very sorry but there are no routes to delancey street around three pm"",""result"":""yes""}",I am very sorry but there are no routes to delancey street around three pm,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",search for a route *NUMBER *AMPM to *STOP,"*=notfound, to_stop=Delancey Street, departure_time=3:00, ampm=pm",apologize,search for a route three pm to Delancey Street
914804084,3/23/2016 12:40:06,1932219125,3/23/2016 12:34:15,false,fusioncash,1.0,5861591,USA,OK,Muskogee,47.217.143.216,"{""text"":""Yes, the line M116 bus from Broad Street to Essex Street is at 6:03pm."",""result"":""yes""}","Yes, the line M116 bus from Broad Street to Essex Street is at 6:03pm.",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule for *NUMBER *AMPM,"from_stop=Broad Street, departure_time=6:03pm, direction=Essex Street, vehicle=bus, line=M116",reply,is there a schedule for six pm
914804085,3/23/2016 12:09:30,1932207948,3/23/2016 12:08:09,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to go to Chambers Street?"",""result"":""yes""}",Can I confirm you wish to go to Chambers Street?,,"inform(to_stop=""*STOP"")",i want to go to *STOP instead,to_stop=Chambers Street,confirm,i want to go to Chambers Street instead
914804086,3/23/2016 11:55:10,1932202106,3/23/2016 11:52:45,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from port authority bus terminal"",""result"":""yes""}",from port authority bus terminal,,"inform(from_stop=""*STREET"")",i want to go from *STOP to,from_stop=Port Authority Bus Terminal,confirm,i want to go from Port Authority Bus Terminal to
914804087,3/23/2016 11:57:27,1932203130,3/23/2016 11:55:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""arrive to penn station"",""result"":""yes""}",arrive to penn station,,"inform(to_stop=""*STREET"")",i want to arrive at *STOP,to_stop=Penn Station,confirm,i want to arrive at Penn Station
914804088,3/23/2016 13:00:28,1932226076,3/23/2016 12:56:46,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""Sorry but i did not found any ride at 8:00 am"",""result"":""yes""}",Sorry but i did not found any ride at 8:00 am,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",can i get a ride at *NUMBER *AMPM,"*=notfound, departure_time=8:00, ampm=am",apologize,can i get a ride at eight am
914804089,3/23/2016 11:15:38,1932181332,3/23/2016 11:08:02,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""The trip is 9.5 miles, there are no transfers."",""result"":""yes""}","The trip is 9.5 miles, there are no transfers.",,request(num_transfers)&request(distance),number of transfers and distance of the trip,"distance=9.5 miles, num_transfers=0",reply,number of transfers and distance of the trip
914804090,3/23/2016 11:15:38,1932181328,3/23/2016 11:08:02,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""You want a connection at 10:00 pm."",""result"":""yes""}",You want a connection at 10:00 pm.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",yes i would like to leave later at *NUMBER *AMPM,"departure_time=10:00, ampm=pm",confirm,yes i would like to leave later at ten pm
914804091,3/23/2016 12:05:00,1932206230,3/23/2016 12:02:34,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel to Cathedral Parkway"",""result"":""yes""}",Can I confirm you wish to travel to Cathedral Parkway,,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,to_stop=Cathedral Parkway,confirm,i want to go to Cathedral Parkway hello
914804092,3/23/2016 12:08:09,1932207490,3/23/2016 12:06:33,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no connections by subway at present"",""result"":""yes""}",I'm sorry there are no connections by subway at present,,"inform(vehicle=""*VEHICLE"")",is there a connection by *VEHICLE,"*=notfound, vehicle=subway",apologize,is there a connection by subway
914804093,3/23/2016 13:52:31,1932246922,3/23/2016 13:50:11,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""I apologize I can not find a connection at 2:00 pm."",""result"":""yes""}",I apologize I can not find a connection at 2:00 pm.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative at *NUMBER *AMPM,"*=notfound, departure_time=2:00, ampm=pm",apologize,is there an alternative at two pm
914804094,3/23/2016 13:10:01,1932229670,3/23/2016 13:00:30,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""sorry but i did not found  to Roosevelt Island"",""result"":""yes""}",sorry but i did not found  to Roosevelt Island,,"inform(to_stop=""*STOP"")",i want to arrive in *STOP,"*=notfound, to_stop=Roosevelt Island",apologize,i want to arrive in Roosevelt Island
914804095,3/23/2016 11:59:10,1932203955,3/23/2016 11:57:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""take the next"",""result"":""yes""}",take the next,,"inform(alternative=""next"")",is there an alternative later time,alternative=next,confirm,is there an alternative later time
914804096,3/23/2016 12:40:06,1932219128,3/23/2016 12:34:15,false,fusioncash,1.0,5861591,USA,OK,Muskogee,47.217.143.216,"{""text"":""A subway trip from East Broadway to Times Square by subway is 36 minutes. "",""result"":""yes""}",A subway trip from East Broadway to Times Square by subway is 36 minutes.,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")&request(duration)",how long will it take to go from *STOP to *STOP by *VEHICLE,"confirm: from_stop=East Broadway, to_stop=Times Square, vehicle=subway; reply: duration=36 minutes",confirm-reply,how long will it take to go from East Broadway to Times Square by subway
914804097,3/23/2016 13:00:28,1932226079,3/23/2016 12:56:46,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""I understand that you want to go from Washington Square to Herald Square"",""result"":""yes""}",I understand that you want to go from Washington Square to Herald Square,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",what about from *STOP to *STOP,"from_stop=Washington Square, to_stop=Herald Square",confirm,what about from Washington Square to Herald Square
914804098,3/23/2016 12:00:38,1932204552,3/23/2016 11:59:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from where to penn station"",""result"":""yes""}",from where to penn station,,"inform(to_stop=""*STREET"")",alright then go to *STOP,confirm: to_stop=Penn Station; request: from_stop=?,confirm-request,alright then go to Penn Station
914804099,3/23/2016 12:56:45,1932224660,3/23/2016 12:39:42,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""sorry buy i did not found any subway"",""result"":""yes""}",sorry buy i did not found any subway,,"inform(vehicle=""*VEHICLE"")",i want to take a *VEHICLE,"*=notfound, vehicle=subway",apologize,i want to take a subway
914804100,3/23/2016 19:21:28,1932421620,3/23/2016 19:19:01,false,instagc,1.0,31680072,USA,CA,Brentwood,76.21.97.23,"{""text"":""yes where would you like to go from the subway"",""result"":""yes""}",yes where would you like to go from the subway,,"inform(vehicle=""*VEHICLE"")",is there an alternative to take the *VEHICLE,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,is there an alternative to take the subway
914804101,3/23/2016 18:21:43,1932386758,3/23/2016 18:19:05,false,neodev,1.0,36837746,USA,NY,Farmington,66.66.214.13,"{""text"":""You need a subway connection, please provide from which stop and to which stop."",""result"":""yes""}","You need a subway connection, please provide from which stop and to which stop.",,"inform(vehicle=""*VEHICLE"")",alright if i go by *VEHICLE,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,alright if i go by subway
914804102,3/23/2016 19:01:09,1932410964,3/23/2016 18:59:46,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, later on."",""result"":""yes""}","Yes, later on.",,"request(departure_time=""*DEPARTURE_TIME"")&request(duration)&inform(alternative=""next"")",ok how long will that take and when is the next connection,alternative=next,confirm,ok how long will that take and when is the next connection
914804103,3/23/2016 19:01:09,1932410966,3/23/2016 18:59:46,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""About 51 minutes."",""result"":""yes""}",About 51 minutes.,,request(duration),how long will the journey take,duration=51 minutes,reply,how long will the journey take
914804104,3/23/2016 17:53:37,1932374693,3/23/2016 17:52:33,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""To Chambers Street, from what station?"",""result"":""yes""}","To Chambers Street, from what station?",,"inform(to_stop=""*STOP"")",no i want to arrive at *STOP,confirm: to_stop=Chambers Street; request: from_stop=?,confirm-request,no i want to arrive at Chambers Street
914804105,3/23/2016 17:38:46,1932368120,3/23/2016 17:37:23,false,clixsense,1.0,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""take the subway line D at 12:12pm from Fulton Street to Herald Square"",""result"":""yes""}",take the subway line D at 12:12pm from Fulton Street to Herald Square,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"departure_time=12:12pm, vehicle=subway, direction=Herald Square, line=D, from_stop=Fulton Street",reply,Fulton Street to Herald Square
914804106,3/23/2016 19:19:00,1932420524,3/23/2016 19:15:34,false,instagc,1.0,31680072,USA,CA,Brentwood,76.21.97.23,"{""text"":""yes, next"",""result"":""yes""}","yes, next",,"inform(alternative=""next"")",is there a ride at a later time,alternative=next,confirm,is there a ride at a later time
914804107,3/23/2016 18:13:05,1932382871,3/23/2016 18:09:05,false,neodev,1.0,36837746,USA,NY,Farmington,66.66.214.13,"{""text"":""you want to know if you can take the bus."",""result"":""yes""}",you want to know if you can take the bus.,,"inform(vehicle=""*VEHICLE"")",yes i am still here can we take the *VEHICLE ,vehicle=bus,confirm,yes i am still here can we take the bus 
914804108,3/23/2016 18:58:03,1932409024,3/23/2016 18:56:18,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize but such a route not found to Cortlandt Street."",""result"":""yes""}",I apologize but such a route not found to Cortlandt Street.,,"inform(to_stop=""*STOP"")",instead of going to *STOP i'd like to g-,"*=notfound, to_stop=Cortlandt Street",apologize,instead of going to Cortlandt Street i'd like to g-
914804109,3/23/2016 17:38:46,1932368115,3/23/2016 17:37:23,false,clixsense,1.0,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""take the subway from where to where, sir"",""result"":""yes""}","take the subway from where to where, sir",,"inform(vehicle=""*VEHICLE"")",*VEHICLE connection,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,subway connection
914804110,3/23/2016 17:50:59,1932373544,3/23/2016 17:49:40,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""By bus, from what station and to what direction?"",""result"":""yes""}","By bus, from what station and to what direction?",,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i would rather take the bus
914804111,3/23/2016 18:58:46,1932409460,3/23/2016 18:56:44,false,clixsense,1.0,20057149,CAN,QC,Montréal,97.107.215.5,"{""text"":""The E subway from Chambers Street to Canal Street leaves at 9:02am."",""result"":""yes""}",The E subway from Chambers Street to Canal Street leaves at 9:02am.,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",yes i'd like to go from *STOP to *STOP,"from_stop=Chambers Street, vehicle=subway, line=E, direction=Canal Street, departure_time=9:02am",reply,yes i'd like to go from Chambers Street to Canal Street
914804112,3/23/2016 18:35:03,1932395627,3/23/2016 18:32:41,false,clixsense,1.0,36307748,GBR,C3,Cambridge,86.138.226.87,"{""text"":""I understand you want to go to Inwood"",""result"":""yes""}",I understand you want to go to Inwood,,"inform(to_stop=""*STOP"")",to *STOP,to_stop=Inwood,confirm,to Inwood
914804113,3/23/2016 19:35:28,1932427163,3/23/2016 19:21:29,false,instagc,1.0,31680072,USA,CA,Brentwood,76.21.97.23,"{""text"":""yes, you can take the bus line m34 from bowling green in astor place at 9:05am"",""result"":""yes""}","yes, you can take the bus line m34 from bowling green in astor place at 9:05am",,"inform(vehicle=""*VEHICLE"")",is there an alternative to take the *VEHICLE,"line=M34, vehicle=bus, from_stop=Bowling Green, direction=Astor Place, departure_time=9:05am",reply,is there an alternative to take the bus
914804114,3/23/2016 19:02:51,1932412065,3/23/2016 19:00:25,false,prodege,1.0,36887197,USA,VA,Charlottesville,128.143.70.154,"{""text"":""You are traveling from Marble Hill. Where is your destination?"",""result"":""yes""}",You are traveling from Marble Hill. Where is your destination?,,"inform(to_stop=""*STREET"")",destination is *STOP,confirm: to_stop=Marble Hill; request: from_stop=?,confirm-request,destination is Marble Hill
914804115,3/23/2016 18:58:03,1932409015,3/23/2016 18:56:18,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""About 8:36pm."",""result"":""yes""}",About 8:36pm.,,"request(arrival_time=""*ARRIVAL_TIME"")",what is the arrival time,arrival_time=8:36pm,reply,what is the arrival time
914804116,3/23/2016 18:38:45,1932397664,3/23/2016 18:36:29,false,clixsense,1.0,36307748,GBR,C3,Cambridge,86.138.226.87,"{""text"":""I understand you are going by subway"",""result"":""yes""}",I understand you are going by subway,,"inform(vehicle=""*VEHICLE"")",alright if i go by *VEHICLE,vehicle=subway,confirm,alright if i go by subway
914804117,3/23/2016 19:07:48,1932414958,3/23/2016 19:05:52,false,prodege,1.0,36887197,USA,VA,Charlottesville,128.143.70.154,"{""text"":""I'm sorry, your connection from Cortlandt Street was not found"",""result"":""yes""}","I'm sorry, your connection from Cortlandt Street was not found",,"inform(from_stop=""*STREET"")",i need to find a connection from *STOP queen,"*=notfound, from_stop=Cortlandt Street",apologize,i need to find a connection from Cortlandt Street queen
914804118,3/23/2016 18:58:46,1932409463,3/23/2016 18:56:44,false,clixsense,1.0,20057149,CAN,QC,Montréal,97.107.215.5,"{""text"":""Where would you like to go?"",""result"":""yes""}",Where would you like to go?,,"inform(from_stop=""*STREET"")",i would like to search for a route leaving from *STOP to ,to_stop=?,request,i would like to search for a route leaving from Wall Street to 
914804119,3/23/2016 18:20:05,1932385934,3/23/2016 17:51:32,false,clixsense,1.0,31738779,CAN,ON,Toronto,192.171.46.75,"{""text"":""I'll check for a departure at 9:00pm."",""result"":""yes""}",I'll check for a departure at 9:00pm.,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i would like my departure time at *NUMBER *AMPM,"departure_time=9:00, ampm=pm",confirm,i would like my departure time at nine pm
914804120,3/23/2016 17:41:07,1932369187,3/23/2016 17:39:55,false,prodege,1.0,36261795,CAN,"","",74.116.190.106,"{""text"":""I'm really sorry but the required transportation is not found later."",""result"":""yes""}",I'm really sorry but the required transportation is not found later.,,"inform(alternative=""next"")",is there a later time,"*=notfound, alternative=next",apologize,is there a later time
914804121,3/23/2016 18:59:45,1932410102,3/23/2016 18:58:04,false,clixsense,1.0,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize but such a route not found to Park Place."",""result"":""yes""}",I apologize but such a route not found to Park Place.,,"inform(to_stop=""*STREET"")",i want to go to *STOP,"*=notfound, to_stop=Park Place",apologize,i want to go to Park Place
914804122,3/23/2016 18:47:38,1932403018,3/23/2016 18:42:55,false,gifthunterclub,1.0,24043308,GBR,J7,Harrogate,86.140.197.234,"{""text"":""where are you travelling from and where are you travelling to"",""result"":""yes""}",where are you travelling from and where are you travelling to,,"inform(vehicle=""*VEHICLE"")",no i want a *VEHICLE option,"from_stop=?, to_stop=?",request,no i want a subway option
914804123,3/23/2016 18:41:27,1932399182,3/23/2016 18:38:46,false,clixsense,1.0,36307748,GBR,C3,Cambridge,86.138.226.87,"{""text"":""I understand you are travelling by subway at 10:00 am."",""result"":""yes""}",I understand you are travelling by subway at 10:00 am.,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",can i get a ride at *NUMBER in the *AMPM and i want to go by *VEHICLE,"departure_time=10:00, ampm=am, vehicle=subway",confirm,can i get a ride at ten in the morning and i want to go by subway
914804124,3/23/2016 18:24:01,1932388220,3/23/2016 18:21:44,false,neodev,1.0,36837746,USA,NY,Farmington,66.66.214.13,"{""text"":""You want a connection from Central Park, please provide to which stop."",""result"":""yes""}","You want a connection from Central Park, please provide to which stop.",,"confirm(from_stop=""*STREET"")",yes i want to depart from *STOP,confirm: from_stop=Central Park; request: to_stop=?,confirm-request,yes i want to depart from Central Park
914804125,3/23/2016 17:37:22,1932367487,3/23/2016 17:36:29,false,clixsense,1.0,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no connections found to Broad Street"",""result"":""yes""}",no connections found to Broad Street,,"inform(to_stop=""*STREET"")",connection to *STOP,"*=notfound, to_stop=Broad Street",apologize,connection to Broad Street
914804126,3/23/2016 19:04:06,1932412990,3/23/2016 19:02:52,false,prodege,1.0,36887197,USA,VA,Charlottesville,128.143.70.154,"{""text"":""I'm sorry, your request for a bus connection cannot be found."",""result"":""yes""}","I'm sorry, your request for a bus connection cannot be found.",,"inform(vehicle=""*VEHICLE"")",id like to find a *VEHICLE connection please,"*=notfound, vehicle=bus",apologize,id like to find a bus connection please
914804127,3/23/2016 19:02:51,1932412063,3/23/2016 19:00:25,false,prodege,1.0,36887197,USA,VA,Charlottesville,128.143.70.154,"{""text"":""Your travel from East Broadway to Grand Central will take 45 minutes."",""result"":""yes""}",Your travel from East Broadway to Grand Central will take 45 minutes.,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STREET"")&request(duration)",how long will it take to get to *STOP from *STOP,"confirm: to_stop=Grand Central, from_stop=East Broadway; reply: duration=45 minutes",confirm-reply,how long will it take to get to Grand Central from East Broadway
914804128,3/23/2016 17:52:32,1932374172,3/23/2016 17:51:00,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""At 10:02am by subway line G, from Delancey Street to Houston Street."",""result"":""yes""}","At 10:02am by subway line G, from Delancey Street to Houston Street.",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",ok and i need to find out the connection in a *NUMBER an hour,"vehicle=subway, direction=Houston Street, departure_time=10:02am, from_stop=Delancey Street, line=G",reply,ok and i need to find out the connection in a half an hour
914804129,3/23/2016 17:44:09,1932370798,3/23/2016 17:43:07,false,clixsense,1.0,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""there are no transfers, sorry"",""result"":""yes""}","there are no transfers, sorry",,request(num_transfers),give me the number of transfers,num_transfers=0,reply,give me the number of transfers
914804130,3/23/2016 19:19:00,1932420520,3/23/2016 19:15:34,false,instagc,1.0,31680072,USA,CA,Brentwood,76.21.97.23,"{""text"":""okay, where would you like to go from Times Square"",""result"":""yes""}","okay, where would you like to go from Times Square",,"inform(from_stop=""*STREET"")",no i want to go from *STOP,confirm: from_stop=Times Square; request: to_stop=?,confirm-request,no i want to go from Times Square
914804131,3/23/2016 18:50:47,1932404558,3/23/2016 18:46:05,false,clixsense,1.0,20057149,CAN,QC,Montréal,97.107.215.5,"{""text"":""Where are you coming from?"",""result"":""yes""}",Where are you coming from?,,"inform(to_stop=""*STREET"")",my destination is *STOP,from_stop=?,request,my destination is Wall Street
914804132,3/23/2016 17:37:11,1932367427,3/23/2016 17:35:28,false,prodege,1.0,36261795,CAN,"","",74.116.190.106,"{""text"":""You can take the 7:01pm subway on the line F from Port Authority Bus Terminal to Fulton Street."",""result"":""yes""}",You can take the 7:01pm subway on the line F from Port Authority Bus Terminal to Fulton Street.,,"inform(to_stop=""*STOP"")",i would like to go to *STOP,"line=F, departure_time=7:01pm, vehicle=subway, from_stop=Port Authority Bus Terminal, direction=Fulton Street",reply,i would like to go to Fulton Street
914804133,3/23/2016 17:37:11,1932367416,3/23/2016 17:35:28,false,prodege,1.0,36261795,CAN,"","",74.116.190.106,"{""text"":""I'm really sorry, but the required transportation from Port Authority Bus Terminal to Times Square is not found."",""result"":""yes""}","I'm really sorry, but the required transportation from Port Authority Bus Terminal to Times Square is not found.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to travel from *STOP to *STOP,"*=notfound, from_stop=Port Authority Bus Terminal, to_stop=Times Square",apologize,i want to travel from Port Authority Bus Terminal to Times Square
914804134,3/23/2016 19:16:56,1932419564,3/23/2016 19:12:12,false,prodege,1.0,36769469,USA,MO,Saint Louis,63.99.16.220,"{""text"":""Are you asking for directions from Dyckman Street to Penn Station?"",""result"":""yes""}",Are you asking for directions from Dyckman Street to Penn Station?,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",*STOP going to *STOP,"from_stop=Dyckman Street, to_stop=Penn Station",confirm,Dyckman Street going to Penn Station
914804135,3/23/2016 18:36:28,1932396387,3/23/2016 18:35:04,false,clixsense,1.0,36307748,GBR,C3,Cambridge,86.138.226.87,"{""text"":""Please confirm where you are departing from"",""result"":""yes""}",Please confirm where you are departing from,,"inform(to_stop=""*STREET"")",going to *STOP,from_stop=?,request,going to Houston Street
914804136,3/23/2016 18:19:05,1932385509,3/23/2016 18:15:42,false,neodev,1.0,36837746,USA,NY,Farmington,66.66.214.13,"{""text"":""you want to take the subway, please provide from which stop and to which stop. "",""result"":""yes""}","you want to take the subway, please provide from which stop and to which stop.",,"inform(vehicle=""*VEHICLE"")",i need to find a *VEHICLE connection,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,i need to find a subway connection
914804137,3/23/2016 17:44:09,1932370792,3/23/2016 17:43:07,false,clixsense,1.0,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""the next one is at 6:44pm"",""result"":""yes""}",the next one is at 6:44pm,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,confirm: alternative=next; reply: departure_time=6:44pm,confirm-reply,when is the next connection
