_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,abstr_da,abstr_utt,da,type,utt
884799984,2/17/2016 18:32:52,1897179739,2/17/2016 18:24:55,false,instagc,0.3333,25501853,USA,KY,Winchester,104.2.39.114,"{""text"":""Ok you would like to go to Astor Place by bus to where"",""result"":""yes""}",Ok you would like to go to Astor Place by bus to where,"inform(from_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",i would like the *VEHICLE connection from *STOP,"confirm: from_stop=Astor Place, vehicle=bus; request: to_stop=?",confirm-request,i would like the bus connection from Astor Place
884799985,2/17/2016 17:51:14,1897153537,2/17/2016 17:49:05,false,instagc,1.0,20312760,GBR,I2,Manchester,2.99.252.22,"{""text"":""Essex street is not found. "",""result"":""yes""}",Essex street is not found.,"inform(from_stop=""*STOP"")",i'd like to go from *STOP to the,"*=notfound, from_stop=Essex Street",apologize,i'd like to go from Essex Street to the
884799985,2/17/2016 18:04:14,1897161151,2/17/2016 18:01:59,false,clixsense,0.5,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""No direct connections were found from Essex Street"",""result"":""yes""}",No direct connections were found from Essex Street,"inform(from_stop=""*STOP"")",i'd like to go from *STOP to the,"*=notfound, from_stop=Essex Street",apologize,i'd like to go from Essex Street to the
884799985,2/17/2016 19:33:07,1897220975,2/17/2016 19:14:50,false,gifthunterclub,0.3333,36117325,USA,FL,Naples,216.177.204.121,"{""text"":""i not found the route from Essex Street"",""result"":""yes""}",i not found the route from Essex Street,"inform(from_stop=""*STOP"")",i'd like to go from *STOP to the,"*=notfound, from_stop=Essex Street",apologize,i'd like to go from Essex Street to the
884799986,2/17/2016 02:20:35,1896193561,2/17/2016 02:15:03,false,neodev,1.0,12219174,CAN,BC,Surrey,108.180.63.196,"{""text"":""From Essex Street, take the M21 bus towards Astor Place at 8:18pm."",""result"":""yes""}","From Essex Street, take the M21 bus towards Astor Place at 8:18pm.","inform(to_stop=""*STREET"")",connection to *STOP,"from_stop=Essex Street, vehicle=bus, line=M21, direction=Astor Place, departure_time=8:18pm",reply,connection to Astor Place
884799986,2/17/2016 03:14:07,1896259750,2/17/2016 03:07:12,false,clixsense,0.5,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":"" M21 bus from Essex Street to Astor Place going from 8:18pm every day."",""result"":""yes""}",M21 bus from Essex Street to Astor Place going from 8:18pm every day.,"inform(to_stop=""*STREET"")",connection to *STOP,"from_stop=Essex Street, vehicle=bus, line=M21, direction=Astor Place, departure_time=8:18pm",reply,connection to Astor Place
884799986,2/17/2016 04:21:14,1896339830,2/17/2016 04:14:51,false,neodev,0.3333,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Ok, go from Essex Street to Astor Place with the bus from line M21, heads from 8:18pm"",""result"":""yes""}","Ok, go from Essex Street to Astor Place with the bus from line M21, heads at 8:18pm","inform(to_stop=""*STREET"")",connection to *STOP,"from_stop=Essex Street, vehicle=bus, line=M21, direction=Astor Place, departure_time=8:18pm",reply,connection to Astor Place
884799987,2/17/2016 17:49:03,1897152090,2/17/2016 17:47:02,false,instagc,1.0,20312760,GBR,I2,Manchester,2.99.252.22,"{""text"":""There is no later time found. "",""result"":""yes""}",There is no later time found.,"inform(alternative=""next"")",do you have an alternative at a later time oh,"*=notfound, alternative=next",apologize,do you have an alternative at a later time oh
884799987,2/17/2016 18:01:58,1897159832,2/17/2016 17:58:49,false,clixsense,0.5,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""what you need was not found, I will search for the next one"",""result"":""yes""}","what you need was not found, I will search for the next one","inform(alternative=""next"")",do you have an alternative at a later time oh,"*=notfound, alternative=next",apologize,do you have an alternative at a later time oh
884799987,2/17/2016 19:21:45,1897213196,2/17/2016 19:01:51,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""we are sorry, no next alternatives have been found."",""result"":""yes""}","we are sorry, no next alternatives have been found.","inform(alternative=""next"")",do you have an alternative at a later time oh,"*=notfound, alternative=next",apologize,do you have an alternative at a later time oh
