

> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> USER :	inform(from_stop="Central Park")&inform(task="find_connection")&inform(to_stop="Empire State Building")&inform(vehicle="bus") 	
> USER :	other() 	_NOISE_
> SYSTEM :	apology()&inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus") 	I'm sorry, connection from central park to empire state building by bus was not found.
> USER :	other() 	
> SYSTEM :	notunderstood()&silence() 	I'm sorry, I did not catch you, could you repeat that?
> SYSTEM :	notunderstood()&silence() 	Sorry, I didn't catch You.
> USER :	inform(task="find_connection") 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	other() 	
> SYSTEM :	notunderstood()&silence() 	I did not understand.
> SYSTEM :	silence() 	
> USER :	inform(task="find_connection")&inform(vehicle="bus") 	
> USER :	inform(stop="Central Park") 	central park
> SYSTEM :	silence() 	
> USER :	inform(stop="Empire State Building") 	empire state building
> SYSTEM :	inform(walk_to="lexington avenue at east eighty third street")&inform(vehicle="bus")&inform(line="M101")&inform(departure_time="01:46:AM")&inform(enter_at="lexington avenue at east eighty third street")&inform(headsign="EAST VILLAGE 6 ST via LEX AV")&inform(exit_at="lexington avenue at east thirty fourth street")&inform(walk_to="FINAL_DEST") 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> SYSTEM :	inform(walk_to="lexington avenue at east eighty third street")&inform(vehicle="bus")&inform(line="M101")&inform(departure_time="01:46:AM")&inform(enter_at="lexington avenue at east eighty third street")&inform(headsign="EAST VILLAGE 6 ST via LEX AV")&inform(exit_at="lexington avenue at east thirty fourth street")&inform(walk_to="FINAL_DEST") 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> SYSTEM :	silence() 	
> USER :	request(duration) 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(walk_to="lexington avenue at east eighty third street")&inform(vehicle="bus")&inform(line="M101")&inform(departure_time="01:46:AM")&inform(enter_at="lexington avenue at east eighty third street")&inform(headsign="EAST VILLAGE 6 ST via LEX AV")&inform(exit_at="lexington avenue at east thirty fourth street")&inform(walk_to="FINAL_DEST") 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> SYSTEM :	silence() 	
> USER :	inform(task="weather") 	what is the weather forecast
> SYSTEM :	inform(time_rel="now")&inform(temperature="7")&inform(weather_condition="clear sky") 	It is seven degrees and clear sky.
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	other() 	dialogue code
> SYSTEM :	notunderstood()&help(inform="alternative_abs") 	Sorry, I didn't catch You. If You want me to repeat particular connection, You can say third connection, for instance
> USER :	inform(task="find_connection") 	next connection
> SYSTEM :	inform(walk_to="lexington avenue at east eighty third street")&inform(vehicle="bus")&inform(line="M101")&inform(departure_time="01:46:AM")&inform(enter_at="lexington avenue at east eighty third street")&inform(headsign="EAST VILLAGE 6 ST via LEX AV")&inform(exit_at="lexington avenue at east thirty fourth street")&inform(walk_to="FINAL_DEST") 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> USER :	hello() 	hello
> SYSTEM :	inform(walk_to="lexington avenue at east eighty third street")&inform(vehicle="bus")&inform(line="M101")&inform(departure_time="01:46:AM")&inform(enter_at="lexington avenue at east eighty third street")&inform(headsign="EAST VILLAGE 6 ST via LEX AV")&inform(exit_at="lexington avenue at east thirty fourth street")&inform(walk_to="FINAL_DEST") 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> USER :	other() 	
> SYSTEM :	notunderstood()&help(inform="alternative_last") 	I did not understand, could you repeat that? You ask me to repeat the last connection offered.
> SYSTEM :	silence() 	
> USER :	null() 	give me the dial up code validation
> SYSTEM :	irepeat() 	Walk to lexington avenue at east eighty third street. Take the bus line M101 at one forty six A M from the lexington avenue at east eighty third street towards east village sixth street via lex avenue. Get of at lexington avenue at east thirty fourth street and walk to your destination.
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	request(duration) 	time requirements
> SYSTEM :	inform(duration="0:12") 	It takes about twelve minutes.
> SYSTEM :	silence() 	
> USER :	inform(task="find_connection")&inform(alternative="next") 	
> SYSTEM :	inform(found_directions="no_next") 	I am sorry, no more next connections.
> SYSTEM :	silence() 	
> USER :	other() 	dialogue code validation
> SYSTEM :	notunderstood()&help(inform="alternative_abs") 	I did not understand, could you repeat that? If You want me to repeat particular connection, You can say third connection, for instance
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	thankyou()&bye() 	end of discussion thank you good bye
> SYSTEM :	say(text="Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 .") bye() 	Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 . I repeat. Your code is 6 9 9 2 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> USER :	inform(vehicle="bus")&inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(task="find_connection") 	i want to find a bus connection from central park to the empire state building
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(to_stop="Empire State Building")&iconfirm(from_stop="Central Park")&inform(walk_to="fifth avenue at east eighty fourth street")&inform(vehicle="bus")&inform(line="M1")&inform(departure_time="04:48:PM")&inform(enter_at="fifth avenue at east eighty fourth street")&inform(headsign="E VILLAGE 8 ST via 5 AV")&inform(exit_at="fifth avenue at west thirty third street")&inform(walk_to="FINAL_DEST") 	Alright, from central park to empire state building. Walk to fifth avenue at east eighty fourth street. Take the bus line M1 at four forty eight P M from the fifth avenue at east eighty fourth street towards east village eighth street via fifth avenue. Get of at fifth avenue at west thirty third street and walk to your destination.
> USER :	inform(task="find_connection")&inform(alternative="next") 	where is the next connection
> SYSTEM :	inform(found_directions="no_next") 	I have no more next connections.
> USER :	inform(to_city="New York")&inform(task="weather")&inform(in_city="Congers") 	what is the weather forecast in congers new york
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(to_city="New York")&iconfirm(in_city="Congers")&inform(time_rel="now")&inform(temperature="35")&inform(weather_condition="clear sky") 	To New York. In Congers, It is thirty five degrees and clear sky.
> USER :	thankyou()&bye() 	thank you good bye
> SYSTEM :	say(text="Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 .") bye() 	Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 . I repeat. Your code is 9 3 5 7 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(vehicle="subway")&inform(from_street1="Broadway")&inform(from_borough="Queens")&inform(to_street1="7 Ave")&inform(task="find_connection")&inform(to_street2="42 St") 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(from_stop="Broadway")&iconfirm(to_stop="7 Ave and 42 St")&iconfirm(to_city="Queens")&inform(found_directions="true")&inform(alternative="1")&inform(vehicle="subway")&inform(line="Q")&inform(departure_time="08:44:PM")&inform(enter_at="broadway")&inform(headsign="Coney Island - Stillwell Av")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	Alright from broadway to seventh avenue and forty second street in Queens, As a first possibility I have found the following connection. Take the subway Q at eight forty four P M from broadway towards coney island and stillwell avenue. Get off at times square and forty second street and walk to your destination.
> SYSTEM :	silence() 	
> USER :	thankyou()&bye() 	
> SYSTEM :	say(text="Your code is 8, 9, 5, 9 . I repeat, Your code is 8, 9, 5, 9 . I repeat, Your code is 8, 9, 5, 9 .") bye() 	Your code is 8, 9, 5, 9 . I repeat, Your code is 8, 9, 5, 9 . I repeat, Your code is 8, 9, 5, 9 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(borough="Queens")&inform(street="Broadway") 	broadway queens
> SYSTEM :	request(to_stop) 	Where are You traveling?
> SYSTEM :	silence() 	
> USER :	inform(street="7 Ave")&inform(street="42 St") 	
> SYSTEM :	silence() 	


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> SYSTEM :	silence() 	
> USER :	null() 	
> USER :	null() 	_NOISE_
> USER :	inform(task="find_connection") 	dominic i'm looking for a connection
> SYSTEM :	request(to_stop) 	What station do You want to go to?
> SYSTEM :	request(departure_time) 	What time do You want to departure?
> SYSTEM :	request(to_stop) 	where are You traveling to?
> USER :	null() 	
> SYSTEM :	request(to_stop) 	Where do You want to travel to?
> SYSTEM :	silence() 	
> USER :	inform(="Queens") 	to queens
> SYSTEM :	request(to_stop) 	Where do You want to travel to?
> USER :	inform(="7 Av") 	
> SYSTEM :	silence() 	
> SYSTEM :	request(to_stop) 	Where do You want to go to?
> USER :	inform(="7 Av") 	seventh avenue and forty second street
> SYSTEM :	silence() 	
> SYSTEM :	confirm(from_stop="7 Av") 	Do You want to depart from seventh avenue?
> USER :	null() 	no
> SYSTEM :	confirm(from_stop="7 Av") 	So You want to depart from seventh avenue?
> USER :	null() 	
> SYSTEM :	confirm(from_stop="7 Av") 	You want to depart from seventh avenue, is that correct?
> USER :	null() 	yes
> SYSTEM :	confirm(from_stop="7 Av") 	So You want to depart from seventh avenue?
> SYSTEM :	silence() 	


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> USER :	inform(task="find_connection")&inform(vehicle="subway")&inform(="7 Av")&inform(to_stop="7 Av") 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(vehicle="subway")&confirm(to_stop="7 Av") 	Alright, You want to go by subway. So You want to go to seventh avenue?
> USER :	null() 	yes
> SYSTEM :	confirm(to_stop="7 Av") 	Do You wish to go to seventh avenue?
> USER :	null() 	yes
> SYSTEM :	confirm(to_stop="7 Av") 	Do You want to go to seventh avenue?
> USER :	inform(="7 Av") 	
> SYSTEM :	silence() 	
> SYSTEM :	confirm(to_stop="7 Av") 	Do You want to go to seventh avenue?
> USER :	null() 	
> SYSTEM :	silence() 	
> SYSTEM :	confirm(to_stop="7 Av") 	Do You wish to go to seventh avenue?
> SYSTEM :	silence() 	
> USER :	null() 	yes
> SYSTEM :	confirm(to_stop="7 Av") 	You want to go to seventh avenue, is that correct?
> USER :	null() 	yes
> SYSTEM :	confirm(to_stop="7 Av") 	Do You wish to go to seventh avenue?
> USER :	inform(="7 Av") 	
> SYSTEM :	silence() 	
> SYSTEM :	confirm(to_stop="7 Av") 	So You want to go to seventh avenue?


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(task="find_connection") 	hi i'm looking for a connection
> SYSTEM :	silence() 	
> SYSTEM :	request(to_stop) 	Where do You want to travel to?
> SYSTEM :	silence() 	
> USER :	null() 	i want to travel from broadway queens
> SYSTEM :	silence() 	
> SYSTEM :	request(to_stop) 	Where are You heading?
> SYSTEM :	silence() 	
> USER :	inform(="7 Av")&inform(from_stop="7 Av") 	
> SYSTEM :	silence() 	
> SYSTEM :	confirm(from_stop="7 Av") 	You want to depart from seventh avenue, is that correct?
> SYSTEM :	silence() 	
> USER :	null() 	
> SYSTEM :	confirm(from_stop="7 Av") 	So You want to depart from seventh avenue?
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(silence_timeout="true") 	Hallo, are You still there?
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(silence_timeout="true") 	Hallo, can I help You?
> SYSTEM :	silence() 	
> USER :	null() 	how long does it take
> SYSTEM :	confirm(from_stop="7 Av") 	Do You wish to depart from seventh avenue?
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(silence_timeout="true") 	Hallo, do We hear each other?
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(silence_timeout="true") 	Hallo, are You still there?
> SYSTEM :	silence() 	
> USER :	null() 	
> SYSTEM :	confirm(from_stop="7 Av") 	Do You want to depart from seventh avenue?
> SYSTEM :	silence() 	


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	other() 	i'd like a subway connection from broadway queens to seventh avenue and forty second street
> SYSTEM :	silence() 	
> SYSTEM :	notunderstood()&help(request="current_time") 	I'm sorry, I couldn't hear You. You can ask what time it is in California for example.
> USER :	inform(vehicle="subway")&inform(to_street="7 Ave")&inform(task="find_connection")&inform(from_street="Broadway")&inform(from_borough="Queens")&inform(to_street2="42 St") 	i want to find a subway connection from broadway queens to seventh avenue and forty second street
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(from_stop="Broadway")&iconfirm(to_stop="7 Ave and 42 St")&iconfirm(from_city="Queens")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="04:50:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	Alright from broadway in Queens to seventh avenue and forty second street, first connection, Walk to steinway street. Take the subway R at four fifty P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> USER :	request(duration) 	what's the duration of the trip
> USER :	inform(task="find_connection")&inform(departure_time="5:00")&inform(ampm="pm") 	
> SYSTEM :	inform(duration="0:18") 	It takes about eighteen minutes.
> SYSTEM :	iconfirm(departure_time="5:00")&iconfirm(ampm="pm")&inform(found_directions="true")&inform(alternative="first")&inform(vehicle="subway")&inform(line="Q")&inform(departure_time="05:05:PM")&inform(enter_at="broadway")&inform(headsign="Coney Island - Stillwell Av")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	At five . In the afternoon. first connection, Take the subway Q at five o five P M from broadway towards coney island and stillwell avenue. Get off at times square and forty second street and walk to your destination.
> USER :	inform(task="find_connection")&inform(departure_time="5:00") 	what's the connection at five
> USER :	??? 	
> USER :	inform(task="weather") 	what's the weather forecast
> SYSTEM :	silence() 	
> SYSTEM :	inform(time="03:00:PM")&inform(temperature="25")&inform(weather_condition="overcast clouds") 	At three P M It will be twenty five degrees and overcast clouds.
> USER :	other() 	what's the time in my favorite at new york
> SYSTEM :	silence() 	
> SYSTEM :	notunderstood()&help(inform="alternative_prev") 	I did not understand, could you repeat that? You can ask me to tell You the previous connection
> USER :	request(current_time)&inform(in_city="New York") 	
> SYSTEM :	iconfirm(in_state="New York")&inform(current_time="04:47:PM")&inform(time_zone="Eastern Standard Time") 	In New York, it is four forty seven P M, Eastern Standard Time.
> USER :	thankyou()&ack()&bye() 	ok thank you good bye
> SYSTEM :	say(text="Your code is 2, 2, 2, 1 . I repeat, Your code is 2, 2, 2, 1 . I repeat, Your code is 2, 2, 2, 1 .") bye() 	Your code is 2, 2, 2, 1 . I repeat, Your code is 2, 2, 2, 1 . I repeat, Your code is 2, 2, 2, 1 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> USER :	inform(vehicle="subway")&inform(task="find_connection") 	i need to find a subway connection
> SYSTEM :	iconfirm(vehicle="subway")&request(to_stop) 	Alright, You want to go by subway. What station do You want to go to?
> USER :	other() 	
> SYSTEM :	silence() 	
> SYSTEM :	notunderstood()&help(inform="from_stop") 	I'm sorry, I couldn't hear You. For instance You can say, I would like to go from Central Park.
> USER :	inform(task="find_connection")&inform(from_street="Broadway") 	
> SYSTEM :	iconfirm(from_stop="Broadway")&request(to_stop) 	You want to go from broadway. What station do You want to go to?
> USER :	null() 	
> SYSTEM :	request(to_stop) 	What station do You want to go to?
> USER :	inform(street="42 St")&inform(street="7 Ave") 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(to_stop="42 St")&request(to_borough) 	To forty second street. In which borough is your destination located?
> USER :	other() 	
> SYSTEM :	notunderstood()&help(inform="from_stop") 	I couldn't understand. For example You can say, from Central Park.
> USER :	inform(borough="Queens") 	
> SYSTEM :	request(to_borough) 	What borough do You want to travel to?
> USER :	thankyou()&bye() 	
> SYSTEM :	silence() 	
> SYSTEM :	say(text="Your code is 8, 7, 3, 8 . I repeat, Your code is 8, 7, 3, 8 . I repeat, Your code is 8, 7, 3, 8 .") bye() 	Your code is 8, 7, 3, 8 . I repeat, Your code is 8, 7, 3, 8 . I repeat, Your code is 8, 7, 3, 8 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> USER :	inform(vehicle="subway")&inform(to_street="7 Ave")&inform(from_borough="Queens")&inform(task="find_connection")&inform(to_street2="42 St") 	
> SYSTEM :	silence() 	
> USER :	request(duration)&inform(time="5:00")&inform(ampm="pm") 	
> SYSTEM :	iconfirm(to_stop="7 Ave and 42 St")&iconfirm(from_city="Queens")&iconfirm(vehicle="subway")&request(from_stop) 	To seventh avenue and forty second street. From Queens. Alright, You want to go by subway. Where are You leaving from?
> SYSTEM :	iconfirm(ampm="pm")&iconfirm(time="5:00")&inform(stops_conflict="no_stops")&help(inform="from_stop") 	In the afternoon. At five . Excuse me, but You did not specify the route. For example You can say, from Wall Street.
> SYSTEM :	silence() 	
> USER :	inform(borough="Queens")&inform(street="Broadway") 	broadway queens
> SYSTEM :	request(from_stop) 	Where do You want to travel from?
> SYSTEM :	silence() 	
> USER :	inform(borough="Queens")&inform(street="Broadway") 	broadway queens
> SYSTEM :	iconfirm(from_stop="Broadway")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="05:14:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	Alright, from broadway. As a first possibility I have found the following connection. Walk to steinway street. Take the subway R at five fourteen P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	null() 	
> SYSTEM :	reqmore() 	Can I help You with something else?
> SYSTEM :	silence() 	
> USER :	inform(vehicle="subway")&inform(task="find_connection")&inform(from_street="Broadway") 	i would like the subway connection from broadway
> USER :	inform(street="42 St")&inform(city="Avenue") 	
> SYSTEM :	silence() 	
> USER :	null() 	five pm
> SYSTEM :	inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="05:14:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	first connection, Walk to steinway street. Take the subway R at five fourteen P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> SYSTEM :	notunderstood() 	I did not understand, could you repeat that?
> USER :	inform(street="Broadway")&inform(borough="Queens") 	
> SYSTEM :	inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="05:14:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	As a first possibility I have found the following connection. Walk to steinway street. Take the subway R at five fourteen P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> USER :	thankyou()&bye() 	thank you good bye
> SYSTEM :	say(text="Your code is 3, 3, 2, 7 . I repeat, Your code is 3, 3, 2, 7 . I repeat, Your code is 3, 3, 2, 7 .") bye() 	Your code is 3, 3, 2, 7 . I repeat, Your code is 3, 3, 2, 7 . I repeat, Your code is 3, 3, 2, 7 . Thank you for calling, good bye.


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(vehicle="subway")&inform(from_borough="Queens")&inform(to_street="7 Ave")&inform(from_street="Broadway")&inform(to_street2="42 St")&inform(task="find_connection") 	i want to find a subway connection from broadway queens to seventh avenue and forty second street
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(from_stop="Broadway")&iconfirm(to_stop="7 Ave and 42 St")&iconfirm(from_city="Queens")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="06:23:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	Alright from broadway in Queens to seventh avenue and forty second street, As a first possibility I have found the following connection. Walk to steinway street. Take the subway R at six twenty three P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> SYSTEM :	silence() 	
> USER :	thankyou()&bye() 	thank you good bye
> SYSTEM :	say(text="Your code is 4, 1, 0, 4 . I repeat, Your code is 4, 1, 0, 4 . I repeat, Your code is 4, 1, 0, 4 .") bye() 	Your code is 4, 1, 0, 4 . I repeat, Your code is 4, 1, 0, 4 . I repeat, Your code is 4, 1, 0, 4 . Good bye.


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(task="find_connection") 	
> SYSTEM :	request(to_stop) 	What is Your destination?
> USER :	other() 	i want to go from broadway queens to seventh avenue and forty second street hello
> SYSTEM :	silence() 	
> SYSTEM :	notunderstood()&help(inform="from_stop") 	I did not understand. For instance You can say, I would like to go from Times Square.
> USER :	hello() 	
> SYSTEM :	request(to_stop) 	Where do You want to go to?
> SYSTEM :	silence() 	
> USER :	inform(to_street="7 Ave")&inform(task="find_connection")&inform(to_street2="42 St")&hello() 	i want to go to seventh avenue and forty second street hello
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(to_stop="7 Ave and 42 St")&request(from_stop) 	Alright, to seventh avenue and forty second street. From where are You leaving?
> USER :	other() 	
> SYSTEM :	notunderstood()&help(inform="from_stop") 	I'm sorry, I did not catch you, could you repeat that? For example You can say, from Central Park.
> SYSTEM :	silence() 	
> USER :	??? 	


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
> USER :	inform(to_street="7 Ave")&inform(from_street="Broadway")&inform(from_borough="Queens")&inform(to_street2="42 St")&inform(vehicle="subway")&inform(task="find_connection") 	i need a subway connection from broadway queens to seventh avenue and forty second street
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(from_stop="Broadway")&iconfirm(to_stop="7 Ave and 42 St")&iconfirm(from_city="Queens")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="M")&inform(departure_time="09:02:PM")&inform(enter_at="steinway street")&inform(headsign="Middle Village - Metropolitan Av")&inform(exit_at="forty second street and bryant park")&inform(walk_to="FINAL_DEST") 	Alright from broadway in Queens to seventh avenue and forty second street, As a first possibility I have found the following connection. Walk to steinway street. Take the subway M at nine o two P M from steinway street towards middle village and metropolitan avenue. Get off at forty second street and bryant park and walk to your destination.
> SYSTEM :	silence() 	
> USER :	inform(task="find_connection")&inform(departure_time="5:00")&inform(ampm="pm") 	
> SYSTEM :	iconfirm(departure_time="5:00")&iconfirm(ampm="pm")&inform(found_directions="true")&inform(alternative="first")&inform(walk_to="steinway street")&inform(vehicle="subway")&inform(line="R")&inform(departure_time="05:14:PM")&inform(enter_at="steinway street")&inform(headsign="Bay Ridge - 95 St")&inform(exit_at="times square and forty second street")&inform(walk_to="FINAL_DEST") 	
> SYSTEM :	silence() 	Alright, at five . In the afternoon. first connection, Walk to steinway street. Take the subway R at five fourteen P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> USER :	other() 	
> SYSTEM :	silence() 	
> SYSTEM :	notunderstood()&help(request="num_transfers") 	I could not hear You, can You repeat that? You can ask for the number of transfers of the offered link.
> USER :	null() 	
> SYSTEM :	silence() 	
> SYSTEM :	irepeat() 	Alright, at five . In the afternoon. first connection, Walk to steinway street. Take the subway R at five fourteen P M from steinway street towards bay ridge and ninety fifth street. Get off at times square and forty second street and walk to your destination.
> USER :	inform(task="weather")&inform(in_borough="Manhattan") 	
> SYSTEM :	silence() 	
> SYSTEM :	iconfirm(in_borough="Manhattan")&inform(time="03:00:PM")&inform(temperature="22")&inform(weather_condition="overcast clouds") 	In Manhattan, At three P M It will be twenty two degrees and overcast clouds.
> SYSTEM :	silence() 	
> USER :	thankyou()&bye() 	thank you goodbye
> SYSTEM :	say(text="Your code is 4, 4, 9, 9 . I repeat, Your code is 4, 4, 9, 9 . I repeat, Your code is 4, 4, 9, 9 .") bye() 	Your code is 4, 4, 9, 9 . I repeat, Your code is 4, 4, 9, 9 . I repeat, Your code is 4, 4, 9, 9 . Thank you for calling, good bye.
> USER :	??? 	


> SYSTEM :	hello() 	Hello, this is Alex, information about public transportation, the call is recorded, how may I help You?
> SYSTEM :	silence() 	
> USER :	other() 	
> USER :	inform(task="find_connection")&inform(departure_time="5:00")&request(duration)&inform(ampm="pm") 	
> SYSTEM :	notunderstood()&help(inform="from_stop") 	Sorry, I didn't catch You. For example You can say, from Wall Street.
> USER :	affirm()&inform(task="weather") 	
> SYSTEM :	iconfirm(departure_time="5:00")&iconfirm(ampm="pm")&inform(stops_conflict="no_stops")&help(inform="from_stop") 	Alright, at five . In the afternoon. I'm sorry, but I don't have any idea where you are heading. For instance You can say, I would like to go from Wall Street.
> SYSTEM :	inform(time="03:00:PM")&inform(temperature="22")&inform(weather_condition="light snow") 	At three P M It will be twenty two degrees and light snow.
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	silence() 	
> SYSTEM :	inform(silence_timeout="true") 	Hallo, do We hear each other?
> USER :	thankyou()&bye() 	
> SYSTEM :	say(text="Your code is 1, 0, 6, 6 . I repeat, Your code is 1, 0, 6, 6 . I repeat, Your code is 1, 0, 6, 6 .") bye() 	Your code is 1, 0, 6, 6 . I repeat, Your code is 1, 0, 6, 6 . I repeat, Your code is 1, 0, 6, 6 . Thank you for calling, good bye.
> USER :	other() 	
> SYSTEM :	notunderstood()&help(inform="alternative_prev") 	I did not understand, could you repeat that? You can say go through several options, say previous link for example.
> USER :	other() 	
> SYSTEM :	notunderstood()&help(request="num_transfers") 	I'm sorry, I did not catch you, could you repeat that? You can ask for the number of transfers of the offered link.
> USER :	??? 	


> SYSTEM :	hello() 	Hello, this is Alex, public transport information, the call is recorded, how may I help You?
